tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean SCADDING 0	Fold Change (other vs. SCADDING_0)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
TRIM39-RPP21	-	-	TRIM39-RPP21	TRIM39-RPP21	TSS31863	chr6:30329310-30346858	-	-	1.55388183837099	0.686250079719048	2.26430842675772	1.68756140831302	0.0138831238014964	0.714152778935925	0.559829638028634	75	58	33	0.761605	1.31094494594845
MUC22	-	-	MUC22	MUC22	TSS9431	chr6:31005951-31035402	-	-	0.0262777544444444	0.00107616238095238	24.4180199099593	6.07002919478396	0.0279620861112435	0.714152778935925	0.559829638028634	27	2	1	0	0.0192213086666667
LTB	-	-	LTB	LTB	TSS17784	chr6:31580558-31582425	-	-	18.3931888888889	8.07881666666667	2.27671819373987	1.50192582711729	0.0467809031045103	0.714152778935925	0.559829638028634	74	74	74	8.22539	15.5051646666667
NCR3	-	-	NCR3	NCR3	TSS35424	chr6:31588882-31592985	-	-	2.01070594259259	0.693093614285714	2.90105968537133	2.06165661602775	0.0191494978379355	0.714152778935925	0.559829638028634	70	65	27	0.695418	1.64177449066667
TNXB	-	-	TNXB	TNXB	TSS33039	chr6:32008419-32013273	-	-	0.00250798229312015	1.03555714285714e-09	2421867.60085545	4.60507028487594	0.0401496796733361	0.714152778935925	0.559829638028634	15	0	0	0	0.00180574754100251
C4B	-	-	C4B	C4B	TSS5056	chr6:31982056-32002681	-	-	0.0274306889444444	0.00751781435714286	3.64875848768225	2.36341508237831	0.0227628565743058	0.714152778935925	0.559829638028634	73	7	0	4.90269e-05	0.02185508406
GLP1R	-	-	GLP1R	GLP1R	TSS30295	chr6:39048780-39087744	-	-	0.0139701740740741	0.00141596666666667	9.86617439728389	2.21803862046867	0.021719164594757	0.714152778935925	0.559829638028634	21	1	0	0	0.010454996
KCNK5	-	-	KCNK5	KCNK5	TSS33854	chr6:39188970-39229475	-	-	0.137762658518519	0.0620445252380952	2.22038379679522	1.32986381023492	0.0195527192132105	0.714152778935925	0.559829638028634	57	27	0	0.0676895	0.1165615812
MDFI	-	-	MDFI	MDFI	TSS10102,TSS8006	chr6:41637176-41654244	-	-	0.0160833148148148	0	Inf	6.96116615640881	0.0493908181497336	0.714152778935925	0.559829638028634	9	1	0	0	0.0115799866666667
CRIP3	-	-	CRIP3	CRIP3	TSS19952	chr6:43305472-43308792	-	-	0.0570031888888889	0.00639428571428571	8.91470782444643	2.7292455284813	0.0446772356439651	0.714152778935925	0.559829638028634	19	8	0	0	0.042832696
C6orf223	-	-	C6orf223	C6orf223	TSS20902	chr6:44000599-44005957	-	-	0.0401425557407407	0.0108396057142857	3.70332250072861	1.70349733432324	0.0296548671100401	0.714152778935925	0.559829638028634	43	4	0	0.0108197	0.0319377297333333
MEP1A	-	-	MEP1A	MEP1A	TSS6654	chr6:46793356-46839782	-	-	0.0628502201851852	0.0144354885714286	4.35386858395506	1.58592502013297	0.00328964244869555	0.714152778935925	0.559829638028634	45	14	0	0.0136323	0.0492940953333333
SLC25A51P1	-	-	SLC25A51P1	SLC25A51P1	TSS35113	chr6:65787878-65789483	-	-	0.00421084259259259	0	Inf	2.76909283300912	0.0493908181497336	0.714152778935925	0.559829638028634	9	0	0	0	0.00303180666666667
SCML4	-	-	SCML4	SCML4	TSS32503,TSS9590	chr6:107702156-107824317	-	-	1.07339122222222	0.47893556952381	2.24120172007575	1.471488220134	0.0331817767076886	0.714152778935925	0.559829638028634	74	62	20	0.487779	0.906943639466667
COL10A1	-	-	COL10A1	COL10A1	TSS5576	chr6:116118921-116126133	-	-	0.0254908796296296	0.00477922380952381	5.33368610585523	2.14884280684952	0.00766357495067255	0.714152778935925	0.559829638028634	36	4	0	0	0.019691616
GJA1	-	-	GJA1	GJA1	TSS27696	chr6:121435576-121449744	-	-	0.0458749388888889	0.0207484723809524	2.21100320286727	1.45836758538604	0.0119093366424069	0.714152778935925	0.559829638028634	39	11	0	0.0110011	0.0388395282666667
OLIG3	-	-	OLIG3	OLIG3	TSS25972	chr6:137492198-137494394	-	-	0.00378235555555556	0	Inf	2.46844094867914	0.0274397807368177	0.714152778935925	0.559829638028634	11	0	0	0	0.002723296
C6orf99	-	-	C6orf99	C6orf99	TSS28845,TSS29027	chr6:158869866-158910353	-	-	0.214964472222222	0.0386064	5.56810456873011	1.98697130671952	0.0272747514277193	0.714152778935925	0.559829638028634	37	23	3	0	0.165584212
LPAL2	-	-	LPAL2	LPAL2	TSS18166	chr6:160466554-160511124	-	-	0.15403882037037	0.0314287666666667	4.90120474672472	2.58278050715958	0.0203736589666456	0.714152778935925	0.559829638028634	44	24	2	0.0224338	0.119708005333333
DKFZp451B082	-	-	DKFZp451B082	DKFZp451B082	TSS25872	chr6:163338341-163347033	-	-	0.00383800518518519	0.000702290476190476	5.46498253258989	2.17233022965952	0.0193079029447515	0.714152778935925	0.559829638028634	22	0	0	0	0.00296000506666667
LINC00602	-	-	LINC00602	LINC00602	TSS31846	chr6:165987550-165989615	-	-	0.00632303436222222	1.26807619047619e-09	4986320.54580867	2.94770208726107	0.044955861728106	0.714152778935925	0.559829638028634	14	0	0	0	0.00455258509586133
CYP2W1	-	-	CYP2W1	CYP2W1	TSS33147	chr7:983198-989640	-	-	0.0218001548148148	0.00216744761904762	10.0579846189749	3.05605646378013	0.0177845096405506	0.714152778935925	0.559829638028634	25	3	0	0	0.0163029968
RAPGEF5	-	-	RAPGEF5	RAPGEF5	TSS34655	chr7:22118289-22356914	-	-	0.0490830790740741	0.0200940804761905	2.44266360594269	1.45302241902749	0.0413215936893302	0.714152778935925	0.559829638028634	56	8	0	0.0209539	0.0409661594666667
STEAP1B	-	-	STEAP1B	STEAP1B	TSS11090	chr7:22419443-22500282	-	-	0.0653979759259259	0.0178093142857143	3.67212206358696	1.7247734549782	0.0308116376460032	0.714152778935925	0.559829638028634	31	14	0	0	0.0520731506666667
HOXA4	-	-	HOXA4	HOXA4	TSS16191	chr7:27128506-27130780	-	-	0.071284526496963	0.0292975333333333	2.43312382943375	1.54018674431145	0.0453744845867238	0.714152778935925	0.559829638028634	44	19	0	0.0225722	0.0595281684111467
ZNF733P	-	-	ZNF733P	ZNF733P	TSS19603	chr7:63291291-63304056	-	-	0.0069671962962963	0	Inf	2.53520242138351	0.0149814561432209	0.714152778935925	0.559829638028634	13	0	0	0	0.00501638133333333
GNAI1	-	-	GNAI1	GNAI1	TSS21830,TSS8662	chr7:80134823-80219409	-	-	0.745243090740741	0.318939780952381	2.33662633276847	1.66180698673002	0.0351750814134642	0.714152778935925	0.559829638028634	72	59	14	0.244514	0.625878164
GS1-259H13.2	-	-	GS1-259H13.2	GS1-259H13.2	TSS18099	chr7:99598278-99610833	-	-	0.158335588888889	0.0607372238095238	2.60689539227938	1.19282193583748	0.00834894159758033	0.714152778935925	0.559829638028634	44	37	0	0.0890571	0.131008046666667
OR2AE1	-	-	OR2AE1	OR2AE1	TSS2245	chr7:99876061-99877033	-	-	0.0220771333333333	0	Inf	3.53552709523431	0.0493908181497336	0.714152778935925	0.559829638028634	9	3	0	0	0.015895536
CYP3A7	-	-	CYP3A7	CYP3A7	TSS13096	chr7:99705036-99735200	-	-	0.222889494444444	0.0994404857142857	2.24143609962701	1.00692420152873	0.0139602645264536	0.714152778935925	0.559829638028634	60	42	0	0.136493	0.188323772
SLC26A5	-	-	SLC26A5	SLC26A5	TSS16261,TSS1737	chr7:103352729-103446177	-	-	0.0787589924003889	0.0275726238095238	2.85641993828621	1.74254878652925	0.0107908120454707	0.714152778935925	0.559829638028634	43	16	0	0.0285687	0.0644268091949467
ZC3HAV1L	-	-	ZC3HAV1L	ZC3HAV1L	TSS13263	chr7:139025705-139036029	-	-	0.297929303703704	0.123070333333333	2.42080520653803	1.6137031655742	0.0365260495250531	0.714152778935925	0.559829638028634	60	44	3	0.138112	0.248968792
LOC100129148	-	-	LOC100129148	LOC100129148	TSS5170	chr7:139417462-139427526	-	-	0.383393722222222	0.0625062380952381	6.13368735514144	3.18364520305473	0.018206787170358	0.714152778935925	0.559829638028634	67	19	7	1.36609e-65	0.293545226666667
TRPV5	-	-	TRPV5	TRPV5	TSS11340	chr7:142908100-142933723	-	-	0.0294761907407407	0.00839202666666667	3.51240432276281	1.75952036322594	0.0378588499462591	0.714152778935925	0.559829638028634	43	2	0	0.0125164	0.0235726248
TCAF2	-	-	TCAF2	TCAF2	TSS17748,TSS27449,TSS2942	chr7:143620951-143730080	-	-	0.221747470925926	0.0908796119047619	2.44001340100691	1.04198204791515	0.00444843489276795	0.714152778935925	0.559829638028634	69	45	0	0.134236	0.1851044704
EPHA1	-	-	EPHA1	EPHA1	TSS30610	chr7:143391111-143408892	-	-	0.541148648148148	0.249007911904762	2.173218690156	1.14677285079043	0.00336405610318251	0.714152778935925	0.559829638028634	72	60	7	0.272458	0.459349242
TAS2R60	-	-	TAS2R60	TAS2R60	TSS29599	chr7:143443452-143444409	-	-	0.0475464518518518	0	Inf	2.70713467305061	0.00800588999139844	0.714152778935925	0.559829638028634	15	9	0	0	0.0342334453333333
RNY5	-	-	RNY5	RNY5	TSS33851	chr7:148941487-148941571	-	-	9.94891851851852	92.6736476190476	-9.31494689061415	4.18534576571829	-0.00480531671601889	0.714152778935925	0.559829638028634	28	28	28	0	33.1118426666667
NAT2	-	-	NAT2	NAT2	TSS34151	chr8:18391244-18401213	-	-	0.0297486222222222	0.0620122523809524	-2.0845419971964	1.88471088120745	-0.00336024901393544	0.714152778935925	0.559829638028634	25	12	0	0	0.0387824386666667
LZTS1	-	-	LZTS1	LZTS1	TSS2986	chr8:20246164-20255292	-	-	0.341140882592593	0.112996146190476	3.01904882682933	1.65141353459016	0.00986643885497788	0.714152778935925	0.559829638028634	66	48	3	0.139343	0.2772603564
ADAMDEC1	-	-	ADAMDEC1	ADAMDEC1	TSS4471	chr8:24384284-24406013	-	-	0.411441735185185	0.139640047619048	2.94644510797963	1.58262485550373	0.0100779719608906	0.714152778935925	0.559829638028634	62	42	4	0.137976	0.335337262666667
NUGGC	-	-	NUGGC	NUGGC	TSS23815	chr8:28021963-28083871	-	-	0.314360528518519	0.133679072380952	2.35160614836306	1.32515242574431	0.0191494978379355	0.714152778935925	0.559829638028634	70	45	5	0.129357	0.2637697208
ADAM32	-	-	ADAM32	ADAM32	TSS16884	chr8:39107530-39284917	-	-	0.00691301925925926	0	Inf	2.48753252213716	0.0109834858977249	0.714152778935925	0.559829638028634	14	0	0	0	0.00497737386666667
MSC	-	-	MSC	MSC	TSS26954	chr8:71841541-71844496	-	-	0.705861959259259	0.265740519047619	2.65620749816016	2.00827818452258	0.0208608697005471	0.714152778935925	0.559829638028634	64	53	9	0.26612	0.582627956
MSC-AS1	-	-	MSC-AS1	MSC-AS1	TSS17897,TSS21334	chr8:71843122-72056312	-	-	0.114773102408129	0.044092850952381	2.60298665042279	1.33617690661052	0.0334563320515488	0.714152778935925	0.559829638028634	60	26	0	0.0503796	0.0949826320005198
LRRC69	-	-	LRRC69	LRRC69	TSS36489	chr8:91102618-91219236	-	-	0.215718890740741	0.704688542857143	-3.26669834263178	2.65203252249724	-0.025435329305368	0.714152778935925	0.559829638028634	63	50	2	0.209988	0.352630393333333
POU5F1B	-	-	POU5F1B	POU5F1B	TSS10020	chr8:127415611-127417196	-	-	0.0136406685185185	0	Inf	4.73130003861125	0.0368831287445513	0.714152778935925	0.559829638028634	10	1	0	0	0.00982128133333333
MAFA	-	-	MAFA	MAFA	TSS26356	chr8:143428059-143430432	-	-	0.0172591740740741	0.00220167142857143	7.83912342691063	2.35281991201066	0.0164481513496224	0.714152778935925	0.559829638028634	23	2	0	0	0.0130430733333333
SUGT1P1	-	-	SUGT1P1	SUGT1P1	TSS24389	chr9:33500755-33511166	-	-	0.141753477777778	0.0622183142857143	2.27832398555236	2.68194781451364	0.0203568463515902	0.714152778935925	0.559829638028634	33	27	1	0	0.119483632
LINC00950	-	-	LINC00950	LINC00950	TSS6739	chr9:35860273-35865518	-	-	0.00783282574074074	0.00209582904761905	3.7373400037752	1.91163140709707	0.0285424128039004	0.714152778935925	0.559829638028634	33	0	0	0	0.00622646666666667
C9orf57	-	-	C9orf57	C9orf57	TSS35833	chr9:72051380-72060605	-	-	0.0663544296296296	0.0174422095238095	3.80424449890092	1.9059500394348	0.0198954721968838	0.714152778935925	0.559829638028634	27	13	0	0	0.052659008
WDR34	-	-	WDR34	WDR34	TSS28607	chr9:128633660-128656850	-	-	5.3599812962963	10.809059047619	-2.01662253095697	1.44227675784934	-0.00835759322030391	0.714152778935925	0.559829638028634	75	75	75	5.57009	6.88572306666667
GFI1B	-	-	GFI1B	GFI1B	TSS11363,TSS6529	chr9:132945544-132991697	-	-	0.156631331481481	0.350386942857143	-2.23701694637365	1.30392826048652	-0.0472222184970564	0.714152778935925	0.559829638028634	57	42	3	0.126359	0.210882902666667
DBH-AS1	-	-	DBH-AS1	DBH-AS1	TSS15307	chr9:133654586-133657408	-	-	0.389463322222222	0.0791475761904762	4.92072329902992	2.04828518536041	0.000548257380952122	0.714152778935925	0.559829638028634	56	34	6	0.0839946	0.302574913333333
GPSM1	-	-	GPSM1	GPSM1	TSS11690,TSS22073,TSS9212	chr9:136327475-136359605	-	-	0.203316518518519	0.0983396666666667	2.06749245152195	1.30328770702833	0.027576197083555	0.714152778935925	0.559829638028634	65	39	1	0.117386	0.173923
CACNA1B	-	-	CACNA1B	CACNA1B	TSS25729	chr9:137877788-138124624	-	-	0.0159500627777778	0.00391955476190476	4.06935576785426	1.84532533246808	0.0354962024075632	0.714152778935925	0.559829638028634	47	2	0	0.0039003	0.0125815205333333
LOC101928150	-	-	LOC101928150	LOC101928150	TSS21796	chr10:6618715-6639781	-	-	0.092453952037037	0.0356284866666667	2.59494468294482	1.19280047424649	0.00466365773742647	0.714152778935925	0.559829638028634	65	22	0	0.0372646	0.0765428217333333
MEIG1	-	-	MEIG1	MEIG1	TSS1366	chr10:14959438-14972851	-	-	0.17123102037037	0.0577742857142857	2.96379294444536	1.50961081663975	0.0180960730167207	0.714152778935925	0.559829638028634	35	30	1	0	0.139463134666667
KIAA1462	-	-	KIAA1462	KIAA1462	TSS30853	chr10:30012799-30059559	-	-	0.0128814809259259	0.00259445619047619	4.9650022895787	4.1007630911499	0.0397229452886721	0.714152778935925	0.559829638028634	38	1	0	0.00206195	0.010001114
ANKRD30A	-	-	ANKRD30A	ANKRD30A	TSS6896	chr10:37125856-37232567	-	-	0.00163081277777778	0	Inf	3.05460910979611	0.0493908181497336	0.714152778935925	0.559829638028634	9	0	0	0	0.0011741852
SLC16A9	-	-	SLC16A9	SLC16A9	TSS21631	chr10:59650763-59709891	-	-	0.0277864761111111	0.0618577828571429	-2.22618307588876	2.81620684294396	-0.00488074546135565	0.714152778935925	0.559829638028634	37	4	0	0	0.037326442
DNAJC12	-	-	DNAJC12	DNAJC12	TSS15010	chr10:67796668-67838179	-	-	0.0772218944444444	0.159503980952381	-2.06552794514945	1.73317508034399	-0.0418097516180562	0.714152778935925	0.559829638028634	40	26	0	0.0329986	0.100260878666667
LOC101929234	-	-	LOC101929234	LOC101929234	TSS10558	chr10:75409156-75411324	-	-	0.0640510759259259	0.0288807380952381	2.21777835852771	1.81759390700175	0.00378788171759311	0.714152778935925	0.559829638028634	35	11	0	0	0.0542033813333333
LINC00864	-	-	LINC00864	LINC00864	TSS707	chr10:87396573-87407700	-	-	0.0192668981481481	0.069839019047619	-3.62481902954014	2.15809232789078	-0.00540649729240764	0.714152778935925	0.559829638028634	23	8	0	0	0.033427092
CH25H	-	-	CH25H	CH25H	TSS3559	chr10:89205936-89207314	-	-	0.400967140740741	0.178075833333333	2.25166510938172	1.21636680369641	0.0103549734937698	0.714152778935925	0.559829638028634	56	47	4	0.229284	0.338557574666667
CALHM3	-	-	CALHM3	CALHM3	TSS33302	chr10:103472803-103479240	-	-	0.0773242962962963	0.0204342095238095	3.78406104753891	1.86133810212482	0.0409496242809156	0.714152778935925	0.559829638028634	38	16	0	0.0212853	0.061395072
GFRA1	-	-	GFRA1	GFRA1	TSS13615,TSS15318,TSS25403	chr10:116056930-116273614	-	-	0.00146716814814815	0.0033596119047619	-2.28986153291454	1.70669219083268	-0.0422153616618401	0.714152778935925	0.559829638028634	29	0	0	0	0.0019970524
CALY	-	-	CALY	CALY	TSS30486	chr10:133325423-133336971	-	-	0.0916807703703704	0.00689720476190476	13.2924530349961	3.83318271324566	0.0266942698128339	0.714152778935925	0.559829638028634	24	8	1	0	0.067941372
ANO9	-	-	ANO9	ANO9	TSS22755	chr11:417929-442011	-	-	1.31024082222222	0.458918128571429	2.85506442358441	1.66358739074678	0.0174142219667098	0.714152778935925	0.559829638028634	71	67	20	0.522279	1.071870468
CDHR5	-	-	CDHR5	CDHR5	TSS28012	chr11:616564-625067	-	-	0.0831517475925926	0.0278123333333333	2.98974367220511	1.3323528645781	0.00325535808743623	0.714152778935925	0.559829638028634	55	20	0	0.0320355	0.0676567116
PANO1	-	-	PANO1	PANO1	TSS8009	chr11:797510-799185	-	-	0.297862166666667	0.128596547619048	2.31625321349255	2.23589545030773	0.0119373904732226	0.714152778935925	0.559829638028634	62	47	1	0.162104	0.250467793333333
HBD	-	-	HBD	HBD	TSS26175	chr11:5232828-5234628	-	-	0.110753646296296	0.240689219047619	-2.17319453667204	3.81227602077911	-0.0237261534431965	0.714152778935925	0.559829638028634	23	10	3	0	0.147135606666667
OR56A1	-	-	OR56A1	OR56A1	TSS17412	chr11:6026670-6027741	-	-	0.0216633907407407	0.00967249523809524	2.23968998768996	2.15339556258819	0.0330646260209939	0.714152778935925	0.559829638028634	21	2	0	0	0.01830594
APBB1	-	-	APBB1	APBB1	TSS17880,TSS24907,TSS27260,TSS28836,TSS33541,TSS35737	chr11:6395123-6419472	-	-	1.37398548888889	0.660272866666667	2.08093586493315	1.41364572215518	0.0487560479151754	0.714152778935925	0.559829638028634	71	68	26	0.69637	1.17414595466667
ASCL3	-	-	ASCL3	ASCL3	TSS29529	chr11:8937571-8943033	-	-	0.043412587037037	0	Inf	3.67247909537577	0.0368831287445513	0.714152778935925	0.559829638028634	10	6	0	0	0.0312570626666667
SOX6	-	-	SOX6	SOX6	TSS21614,TSS21809,TSS4970	chr11:15966448-16476388	-	-	0.0078379962962963	0.00238635285714286	3.28450852221436	1.91798698544456	0.0453744845867238	0.714152778935925	0.559829638028634	44	0	0	0.00384634	0.00631153613333333
DKFZp779M0652	-	-	DKFZp779M0652	DKFZp779M0652	TSS24638	chr11:45771431-45772358	-	-	0.246100261111111	0.0548671047619048	4.48538814247737	2.12767303561101	0.0114011122345192	0.714152778935925	0.559829638028634	37	27	3	0	0.192554977333333
TCN1	-	-	TCN1	TCN1	TSS17332	chr11:59852807-59866568	-	-	0.0194509574074074	0.0479254857142857	-2.46391397145492	2.306377229309	-0.00301180192591778	0.714152778935925	0.559829638028634	26	5	0	0	0.0274238253333333
RNU2-2P	-	-	RNU2-2P	RNU2-2P	TSS2238	chr11:62841623-62841761	-	-	22.6663831481481	270.710117619048	-11.9432428124804	5.60177918153261	-0.012080362054191	0.714152778935925	0.559829638028634	53	53	53	12.9441	92.1186288
CNIH2	-	-	CNIH2	CNIH2	TSS3744	chr11:66278200-66284214	-	-	0.233497331481481	0.0967981095238095	2.41220962506554	1.46796415887373	0.020324875764515	0.714152778935925	0.559829638028634	61	39	2	0.116625	0.195221549333333
DOC2GP	-	-	DOC2GP	DOC2GP	TSS29450	chr11:67613523-67615664	-	-	0.0618959259259259	0	Inf	2.64324452425652	0.0149814561432209	0.714152778935925	0.559829638028634	13	13	0	0	0.0445650666666667
KCTD21-AS1	-	-	KCTD21-AS1	KCTD21-AS1	TSS24860	chr11:78139792-78173977	-	-	0.24079618397215	0.117453245620248	2.05014499770144	1.91514737748269	0.0123636777323129	0.714152778935925	0.559829638028634	73	32	4	1.45556e-06	0.206260161233617
LOC101929295	-	-	LOC101929295	LOC101929295	TSS7461	chr11:95150538-95159148	-	-	0.00914883148148148	0.022928419047619	-2.50615820108058	1.71120531541677	-0.00717446807342808	0.714152778935925	0.559829638028634	26	0	0	0	0.013007116
MMP12	-	-	MMP12	MMP12	TSS34111	chr11:102862732-102875034	-	-	0.946527118518518	0.389725595238095	2.42870145067135	1.2200526805502	0.00889912464281759	0.714152778935925	0.559829638028634	66	60	22	0.454481	0.790622692
WTAPP1	-	-	WTAPP1	WTAPP1	TSS26305	chr11:102783675-102836766	-	-	0.00406619777777778	0	Inf	3.09148509741391	0.0274397807368177	0.714152778935925	0.559829638028634	11	0	0	0	0.0029276624
CASP12	-	-	CASP12	CASP12	TSS24108	chr11:104885717-104898670	-	-	0.0127213666666667	0.168285457142857	-13.2285674607438	5.44279883483054	-7.12825362122732e-05	0.714152778935925	0.559829638028634	21	7	1	0	0.056279312
LOC101928535	-	-	LOC101928535	LOC101928535	TSS34650,TSS6714	chr11:106250018-106264905	-	-	0.00474906666666667	0	Inf	2.86088669414924	0.0493908181497336	0.714152778935925	0.559829638028634	9	0	0	0	0.003419328
HTR3B	-	-	HTR3B	HTR3B	TSS15055	chr11:113904795-113946561	-	-	0.00695014074074074	0	Inf	2.9135586137692	0.0274397807368177	0.714152778935925	0.559829638028634	11	0	0	0	0.00500410133333333
FXYD6-FXYD2	-	-	FXYD6-FXYD2	FXYD6-FXYD2	TSS31873	chr11:117820074-117877031	-	-	0.00553441111111111	0.0026555380952381	2.08410156910775	5.17735054945384	0.00835759322030391	0.714152778935925	0.559829638028634	74	1	0	1.03787e-92	0.00472832666666667
CD3E	-	-	CD3E	CD3E	TSS21953	chr11:118304579-118316175	-	-	13.0403202962963	6.43313923809524	2.02705394888318	1.20749860406436	0.0158186143900061	0.714152778935925	0.559829638028634	75	75	72	6.46181	11.1903096
IGSF9B	-	-	IGSF9B	IGSF9B	TSS4992	chr11:133908624-133956754	-	-	0.138712522592593	0.0538823742857143	2.57435802396275	2.84677255856397	0.039255520173556	0.714152778935925	0.559829638028634	65	19	1	0.0348081	0.114960081066667
GLB1L3	-	-	GLB1L3	GLB1L3	TSS1310	chr11:134276380-134319564	-	-	0.0881800192592593	0.0191642095238095	4.60128653622289	2.37330908506057	0.0227273822078598	0.714152778935925	0.559829638028634	48	13	1	0.0165752	0.0688555925333333
LOC101929384	-	-	LOC101929384	LOC101929384	TSS4350	chr12:203644-205093	-	-	0.121042531481481	0.0509285238095238	2.37671392036001	1.47914602924383	0.0379446831242928	0.714152778935925	0.559829638028634	41	28	0	0.0588993	0.101410609333333
FAM66C	-	-	FAM66C	FAM66C	TSS35597	chr12:8180208-8201000	-	-	0.0805680777777778	0.0363150476190476	2.21858659316528	0.99884660087373	0.00879320497821361	0.714152778935925	0.559829638028634	57	17	0	0.0573857	0.0681772293333333
KLRC4	-	-	KLRC4	KLRC4	TSS29763	chr12:10407383-10409757	-	-	0.454069749757168	0.153582371470936	2.95652258399394	1.81345347293371	0.0176253131507519	0.714152778935925	0.559829638028634	56	42	6	0.125497	0.369933283837023
SMCO2	-	-	SMCO2	SMCO2	TSS35827	chr12:27466809-27502185	-	-	0.0272455259259259	0.00158512380952381	17.1882636310351	3.81654137967247	0.0385370563796217	0.714152778935925	0.559829638028634	15	4	0	0	0.0200606133333333
MANSC4	-	-	MANSC4	MANSC4	TSS29329	chr12:27762665-27771276	-	-	0.103913337037037	0.0346378571428571	2.99999323308213	2.28426892855197	0.0408012968690792	0.714152778935925	0.559829638028634	30	19	1	0	0.0845162026666667
ABCD2	-	-	ABCD2	ABCD2	TSS16216	chr12:39551219-39620041	-	-	0.320626541666667	0.119850031428571	2.67523118554837	1.47949459587889	0.00725617472039451	0.714152778935925	0.559829638028634	70	45	4	0.141536	0.2644091188
CNTN1	-	-	CNTN1	CNTN1	TSS14131,TSS14376,TSS28395	chr12:40692441-41072411	-	-	0.00294171981481481	0	Inf	3.19803019636562	0.0274397807368177	0.714152778935925	0.559829638028634	11	0	0	0	0.00211803826666667
WNT1	-	-	WNT1	WNT1	TSS298	chr12:48978452-48982613	-	-	0.0664497801851852	0.0247823142857143	2.6813387732513	2.64417478678864	0.0463314915703863	0.714152778935925	0.559829638028634	42	10	1	0.016319	0.0547828897333333
LOC100335030	-	-	LOC100335030	LOC100335030	TSS25470	chr12:49389173-49392333	-	-	0.0845576018518518	0.032795999047619	2.57829016670833	1.17784348931076	0.00209450839741265	0.714152778935925	0.559829638028634	66	18	0	0.0451085	0.0700643530666667
LOC283335	-	-	LOC283335	LOC283335	TSS12892	chr12:53043188-53054438	-	-	0.0571465544444444	0.0268030904761905	2.13208825658401	1.73863093971838	0.0125775126097784	0.714152778935925	0.559829638028634	48	11	0	0.0289963	0.0486503845333333
HOTAIR	-	-	HOTAIR	HOTAIR	TSS3541,TSS4054,TSS8458	chr12:53962307-53974956	-	-	0.00451476166666667	0	Inf	2.61700241341011	0.0109834858977249	0.714152778935925	0.559829638028634	14	0	0	0	0.0032506284
RDH5	-	-	RDH5	RDH5	TSS9304	chr12:55720366-55724742	-	-	0.655463458522269	0.217268288089947	3.01683906236198	0.931365333100738	0.000418416694079675	0.714152778935925	0.559829638028634	73	53	13	0.461202	0.532768810801219
DTX3	-	-	DTX3	DTX3	TSS755	chr12:57604621-57609804	-	-	0.771012359259259	0.318821342857143	2.41832103318357	1.52502235107	0.0356825401605149	0.714152778935925	0.559829638028634	71	62	8	0.35495	0.644398874666667
SNORA70G	-	-	SNORA70G	SNORA70G	TSS2028	chr12:68627233-68627375	-	-	1.21653092592593	0	Inf	2.80553985194969	0.0274397807368177	0.714152778935925	0.559829638028634	11	11	11	0	0.875902266666667
LOC101928002	-	-	LOC101928002	LOC101928002	TSS4770	chr12:69713632-69738568	-	-	0.00390905148148148	0	Inf	3.52216952798747	0.0493908181497336	0.714152778935925	0.559829638028634	9	0	0	0	0.00281451706666667
CSRP2	-	-	CSRP2	CSRP2	TSS33767	chr12:76858714-76879040	-	-	0.0411182314814815	0	Inf	4.98910746327017	0.0203251246041749	0.714152778935925	0.559829638028634	12	4	1	0	0.0296051266666667
C12orf79	-	-	C12orf79	C12orf79	TSS20614,TSS27113,TSS4492	chr12:91984975-92142831	-	-	0.143485305583282	0.0434884953305166	3.29938537750687	1.61412369306802	0.00409512417688452	0.714152778935925	0.559829638028634	65	23	0	0.0470677	0.115486198712508
LOC100506551	-	-	LOC100506551	LOC100506551	TSS15604	chr12:116977439-116987337	-	-	0.0185723014976136	0.0054767119047619	3.39114085615227	1.71043195279913	0.0123438402261014	0.714152778935925	0.559829638028634	62	1	0	0.00626232	0.0149055364116151
LINC00944	-	-	LINC00944	LINC00944	TSS24871	chr12:126730700-126772262	-	-	0.156337037037037	0.0683860952380952	2.28609392732147	2.21560177483722	0.0212560557306828	0.714152778935925	0.559829638028634	28	19	2	0	0.131710773333333
FAM124A	-	-	FAM124A	FAM124A	TSS5661	chr13:51222333-51284241	-	-	0.809780001851852	0.325151066666667	2.49047315192113	0.935303383244896	0.00166276596799491	0.714152778935925	0.559829638028634	74	68	18	0.43507	0.6740839
ATP11AUN	-	-	ATP11AUN	ATP11AUN	TSS34182	chr13:112647043-112684497	-	-	0.0119199883333333	0.00152720952380952	7.80507726510224	2.23546890478581	0.0273805788932338	0.714152778935925	0.559829638028634	20	1	0	0	0.00901001026666667
ARHGEF7-AS2	-	-	ARHGEF7-AS2	ARHGEF7-AS2	TSS33560	chr13:111113811-111115678	-	-	0.256936166666667	0.11892090952381	2.16056341727881	1.21102691029643	0.00444914439839571	0.714152778935925	0.559829638028634	53	37	1	0.098647	0.218291894666667
