tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean SCADDING 0	Fold Change (other vs. SCADDING_0)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
CD200R1	-	-	CD200R1	CD200R1	TSS9957	chr3:112922684-112975090	-	-	1.92504860273973	0.847656619047619	2.27102409098463	1.15001027388861	0.03072944137568	0.673061779706765	0.560605697788241	89	89	47	1.00337	1.68435464893617
GATA2	-	-	GATA2	GATA2	TSS26897,TSS6723,TSS7121	chr3:128479421-128493187	-	-	0.212329982191781	0.0870984238095238	2.43781658616609	2.4177472779749	0.00934468365027829	0.511536142425049	0.426067984714624	72	25	3	0.055549	0.184352719148936
ALG1L2	-	-	ALG1L2	ALG1L2	TSS21061	chr3:130081830-130098390	-	-	0.0888534536100055	0.0187882462984286	4.72920421622518	1.94248697740716	0.0294007493204315	0.659979346122842	0.549709095085175	52	21	1	4.175915e-07	0.0732005881467808
CPA3	-	-	CPA3	CPA3	TSS27930	chr3:148865255-148897085	-	-	2.37289830273973	1.01720276190476	2.33276824602438	2.37694675503343	0.00418329913744947	0.492244874801213	0.409999928447647	90	84	36	0.614544	2.07003015
ERICH6	-	-	ERICH6	ERICH6	TSS27484	chr3:150659884-150703971	-	-	0.0169974239863123	0.0016794380952381	10.120899385638	2.68492435648177	0.0355994013849377	0.685468874332229	0.570939798088905	25	4	0	0	0.0135753207553277
GPR171	-	-	GPR171	GPR171	TSS11719	chr3:151197831-151203201	-	-	3.48852195890411	1.43440393333333	2.43203596827661	1.05691292087913	0.00942590164871717	0.511536142425049	0.426067984714624	90	89	69	2.07414	3.02962325106383
LINC00880	-	-	LINC00880	LINC00880	TSS17883	chr3:157081666-157123002	-	-	0.0534177095890411	0.00682965714285714	7.82143356125988	1.93136656374876	0.00209513926159155	0.434940350863501	0.36226992267831	45	16	0	0	0.0430097404255319
KCCAT211	-	-	KCCAT211	KCCAT211	TSS4793	chr3:177816864-177899224	-	-	0.0110371704109589	0	Inf	3.89997479829047	0.00787689224079145	0.511536142425049	0.426067984714624	20	1	0	0	0.00857141957446808
HES1	-	-	HES1	HES1	TSS25880	chr3:194136141-194138612	-	-	0.841904890410959	1.71566661428571	-2.03783899324809	1.14468508580394	-0.00917725056411317	0.511536142425049	0.426067984714624	89	88	31	0.671648	1.03710697765957
ZNF876P	-	-	ZNF876P	ZNF876P	TSS5734	chr4:212599-255984	-	-	0.0706346561643836	0.028830779047619	2.44997389934272	1.31077805396297	0.0323145161314177	0.678448554963914	0.565092443274188	67	18	0	0.043536	0.0612954921276596
MIR943	-	-	MIR943	MIR943	TSS25046	chr4:1986383-1986477	-	-	4.54234794520548	0	Inf	2.66982958087831	0.0317822278031977	0.677754775212303	0.564514581191553	14	14	14	0	3.52756808510638
EVC2	-	-	EVC2	EVC2	TSS12345,TSS34868	chr4:5562418-5709548	-	-	0.217337979863014	0.0798037480952381	2.72340566765914	1.11976664268202	0.0101699567128633	0.514179898725585	0.42827001859967	85	48	0	0.111439	0.186612247234043
EVC	-	-	EVC	EVC	TSS10713	chr4:5711196-5814304	-	-	0.380571704109589	0.186981148571429	2.0353479857046	0.959864114287958	0.00836287012484637	0.511536142425049	0.426067984714624	90	73	5	0.2358465	0.337322750212766
CLNK	-	-	CLNK	CLNK	TSS3475	chr4:10490213-10684762	-	-	0.296986680821918	0.11337759047619	2.61944780775956	1.3326063144849	0.0226116598439295	0.606856206979421	0.505461842624674	68	49	6	0.106658	0.255967628723404
KIT	-	-	KIT	KIT	TSS6854	chr4:54657927-54740715	-	-	0.393022879863014	0.151891481904762	2.58752416484714	2.10004746985113	0.00163009046712521	0.431728250350356	0.359594504308362	87	60	9	0.155578	0.339153099468085
SRD5A3-AS1	-	-	SRD5A3-AS1	SRD5A3-AS1	TSS15214	chr4:55366600-55385580	-	-	0.733210054794521	0.162928466666667	4.50019612775578	4.6175175948742	0.0469955776536471	0.685468874332229	0.570939798088905	68	59	4	0.20623	0.605806721276596
LOC101927237	-	-	LOC101927237	LOC101927237	TSS18016	chr4:67417304-67422000	-	-	0.0103531082191781	0.000953857142857143	10.8539400231012	2.22113766065981	0.0409051469852313	0.685468874332229	0.570939798088905	19	0	0	0	0.00825327553191489
ENAM	-	-	ENAM	ENAM	TSS34557	chr4:70628743-70646819	-	-	0.00352246356164384	0.000635335238095238	5.54425970799972	2.15964357277786	0.0387860871189396	0.685468874332229	0.570939798088905	25	0	0	0	0.00287746680851064
PPBP	-	-	PPBP	PPBP	TSS20437	chr4:73986438-73988190	-	-	7.34823712054795	18.1647267142857	-2.4719842890605	1.64149001642454	-0.0064615069853739	0.511536142425049	0.426067984714624	89	87	66	3.37116	9.76468692340426
ART3	-	-	ART3	ART3	TSS36121,TSS5388	chr4:76011179-76112802	-	-	0.0193171328767123	0.00479271904761905	4.03051643227633	2.73446447982809	0.0457410673355047	0.685468874332229	0.570939798088905	26	3	0	0	0.0160723170212766
CXCL10	-	-	CXCL10	CXCL10	TSS26257	chr4:76021115-76023536	-	-	42.2464073972603	20.224269047619	2.08889662700734	0.885517973681657	0.00611870579308985	0.511536142425049	0.426067984714624	94	94	93	24.60725	37.3265679787234
CXCL11	-	-	CXCL11	CXCL11	TSS8000	chr4:76033686-76036197	-	-	3.26845446575342	1.63104647619048	2.00390026493134	0.891584828832699	0.00847544105966756	0.511536142425049	0.426067984714624	90	90	69	1.984065	2.90265055319149
CXCL9	-	-	CXCL9	CXCL9	TSS34713	chr4:76001341-76007523	-	-	21.9618588493151	8.20753719047619	2.67581594084021	0.939626073810204	0.000324865979993953	0.348926832028813	0.290627660111343	93	93	89	13.1575	18.8890848617021
TSPAN5	-	-	TSPAN5	TSPAN5	TSS26330	chr4:98470366-98658661	-	-	0.666741253424658	0.288818842857143	2.30851023024992	1.23462304674051	0.0359924337190367	0.685468874332229	0.570939798088905	89	75	20	0.314603	0.582311778723404
ELOVL6	-	-	ELOVL6	ELOVL6	TSS32069,TSS794	chr4:110049072-110198664	-	-	0.57327045890411	0.280480538095238	2.0438867623302	1.22811241342741	0.0261414083403457	0.637193221412372	0.530730107229456	89	75	14	0.2680745	0.507859944680851
TRPC3	-	-	TRPC3	TRPC3	TSS31404,TSS5874	chr4:121879027-121951754	-	-	0.0548583820547945	0.0105858333333333	5.18224501816527	2.21130228063495	0.0123758735604644	0.533256641658431	0.444159393254186	49	12	0	0.00941131	0.0449677062765957
IL2	-	-	IL2	IL2	TSS11241	chr4:122451470-122456495	-	-	0.122668124657534	0.00690295238095238	17.7703854652131	2.22305153165696	0.00390715456180093	0.492006049554653	0.409801006449646	33	23	1	0	0.0968056925531915
LINC01091	-	-	LINC01091	LINC01091	TSS10814,TSS30935	chr4:123652784-123930363	-	-	0.243803560273973	1.18071497142857	-4.84289470630269	2.61747003255172	-0.0163993187782748	0.577829404700093	0.481284878136431	54	45	13	0.0918544	0.453113556382979
INPP4B	-	-	INPP4B	INPP4B	TSS1248	chr4:142028028-142846451	-	-	0.601498895068493	0.269371042857143	2.23297533650449	1.00224335497029	0.00847686481621684	0.511536142425049	0.426067984714624	91	79	17	0.350748	0.527300119574468
LOC100996286	-	-	LOC100996286	LOC100996286	TSS11530,TSS16355	chr4:152100752-152104716	-	-	0.534715819178082	0.200861361904762	2.66211387848509	1.58621495927788	0.000528116033076623	0.408232729027121	0.340024646795357	74	55	11	0.1720515	0.460131312765957
CTD-3080P12.3	-	-	CTD-3080P12.3	CTD-3080P12.3	TSS19306	chr5:1173095-1178605	-	-	2.5701153	1.14824967142857	2.23828960194906	1.98520281830183	0.0263039570621119	0.63778820187291	0.531225677541584	66	49	35	0.191277	2.25246446808511
FLJ33360	-	-	FLJ33360	FLJ33360	TSS32238	chr5:6310440-6337292	-	-	0.0559346767123288	0.0248336095238095	2.25237803866976	1.42132119261742	0.0328028256630088	0.678448554963914	0.565092443274188	59	17	0	0.0181796	0.0489865659574468
GDNF	-	-	GDNF	GDNF	TSS17286,TSS25009,TSS2919,TSS32274	chr5:37812676-37839680	-	-	0.00945510616438356	0.00130659619047619	7.23644093967367	2.55804243757115	0.0360028664106074	0.685468874332229	0.570939798088905	29	1	0	0	0.00763469436170213
GZMA	-	-	GZMA	GZMA	TSS29553	chr5:55102645-55110252	-	-	15.087999890411	5.79152402857143	2.60518644418586	1.13414311588305	0.000413849301779965	0.370202980774385	0.308348960849819	92	91	84	7.415585	13.0111276234043
FLJ31104	-	-	FLJ31104	FLJ31104	TSS28228	chr5:55995166-56003647	-	-	0.0204858356164384	0.00157705714285714	12.9899133390464	3.17338588873118	0.0409911635014758	0.685468874332229	0.570939798088905	24	2	0	0	0.0162615340425532
PDE4D	-	-	PDE4D	PDE4D	TSS16039,TSS22359,TSS25408,TSS25617,TSS29920,TSS3013,TSS3508,TSS3690	chr5:58969040-60488098	-	-	0.584911382191781	0.269593407619048	2.16960565674624	1.41588248165126	0.0318096521454811	0.677754775212303	0.564514581191553	92	78	13	0.257194	0.514468004893617
TMEM171	-	-	TMEM171	TMEM171	TSS17021	chr5:73120560-73131817	-	-	0.130923452054795	0.0340901428571429	3.84050758025387	2.44349717280474	0.015268057292572	0.577829404700093	0.481284878136431	47	27	2	0.0103641	0.109290478723404
POLR3G	-	-	POLR3G	POLR3G	TSS23521	chr5:90474863-90514552	-	-	0.188413742465753	0.390022285714286	-2.07003098930099	1.02344134294618	-0.0142312440836314	0.562112510966554	0.468193984485638	87	70	1	0.2050715	0.23345394893617
NR2F1	-	-	NR2F1	NR2F1	TSS17609	chr5:93583336-93594609	-	-	0.00897416082191781	0.00286702714285714	3.13012761120029	1.77498778691776	0.0442656003354519	0.685468874332229	0.570939798088905	40	0	0	0	0.00760980117021277
RHOBTB3	-	-	RHOBTB3	RHOBTB3	TSS35763	chr5:95731145-95796367	-	-	1.09351122328767	0.524417304761905	2.08519286712735	0.84230294545727	0.00092227564115611	0.413562083703139	0.344463565609335	94	92	30	0.723823	0.966373220212766
SPATA9	-	-	SPATA9	SPATA9	TSS32494	chr5:95652180-95683010	-	-	0.142370160273973	0.049123119047619	2.89823128160819	1.19538655483196	0.00337273247030993	0.474543439314352	0.395256072991631	77	39	0	0.0631135	0.121538374468085
CSF2	-	-	CSF2	CSF2	TSS5702	chr5:132073791-132076170	-	-	0.793791349315069	0.185723142857143	4.27405727204201	2.46599174548868	0.00568388303372952	0.511536142425049	0.426067984714624	61	56	13	0.1801445	0.657946324468085
TIFAB	-	-	TIFAB	TIFAB	TSS9722	chr5:135448867-135452399	-	-	0.928024954794521	0.457024723809524	2.03057932415336	1.15224614087845	0.0323611284148107	0.678448554963914	0.565092443274188	82	79	23	0.647213	0.82280149893617
VTRNA2-1	-	-	VTRNA2-1	VTRNA2-1	TSS12947	chr5:136080497-136080597	-	-	27.2343153424658	6.81900809523809	3.99388224241649	2.40006207630524	0.0297000504050646	0.665099699297208	0.553973932654006	36	36	36	0	22.6734488297872
LOC101929719	-	-	LOC101929719	LOC101929719	TSS29921	chr5:140157318-140168785	-	-	0.0998931287671233	0.00905970476190476	11.0260909590746	2.62846585963381	0.0258761155348845	0.637193221412372	0.530730107229456	26	17	3	0	0.0796005553191489
PCDHGA2	-	-	PCDHGA2	PCDHGA2	TSS1748	chr5:141338759-141512979	-	-	0.0067106904109589	0.00129120952380952	5.197212603544	3.50323798983761	0.00519064522955991	0.511536142425049	0.426067984714624	69	2	0	1.3509165e-249	0.00549995531914894
PCDHGA3	-	-	PCDHGA3	PCDHGA3	TSS24735	chr5:141344033-141512979	-	-	0.0258133494189718	0.0104138095238095	2.4787614330715	1.68893337625053	0.0297140002201292	0.665099699297208	0.553973932654006	79	3	0	2.84591e-109	0.0223730266764355
PCDHGB2	-	-	PCDHGB2	PCDHGB2	TSS24885	chr5:141360135-141512979	-	-	0.172442230105832	0.0805745642857143	2.14015715299878	1.19178839061461	0.0216342676840525	0.598356282084363	0.49838209679656	89	50	1	0.1114005	0.15191860263538
PPP2R2B	-	-	PPP2R2B	PPP2R2B	TSS16827,TSS20701,TSS25167,TSS32472,TSS7462	chr5:146589504-147081520	-	-	0.679059461643836	0.237753457142857	2.85614968465344	1.13497913394574	0.0013055097160605	0.413562083703139	0.344463565609335	85	76	16	0.3491415	0.580469822340426
ADAM19	-	-	ADAM19	ADAM19	TSS1594	chr5:157477303-157575823	-	-	4.16411171232877	1.88205122095238	2.2125389925475	0.941994303082061	0.00646535685621023	0.511536142425049	0.426067984714624	94	93	74	2.48952	3.65428968765957
N4BP3	-	-	N4BP3	N4BP3	TSS29942	chr5:178113554-178126106	-	-	0.068828824109589	0.026609790952381	2.58659770130327	1.39117932025853	0.0457650646493794	0.685468874332229	0.570939798088905	74	18	0	0.0361631	0.0593969124468085
LOC101928663	-	-	LOC101928663	LOC101928663	TSS23476	chr6:25244915-25261407	-	-	0.0531070520547945	0.0224407238095238	2.36654808933819	1.36222600788286	0.0375684390555626	0.685468874332229	0.570939798088905	57	11	0	0.0386905	0.0462560638297872
SLC17A3	-	-	SLC17A3	SLC17A3	TSS5835	chr6:25845099-25874243	-	-	0.0113449520547945	0.00386049523809524	2.93872971085236	1.88158381391484	0.0457410673355047	0.685468874332229	0.570939798088905	26	0	0	0	0.00967289255319149
HIST1H4A	-	-	HIST1H4A	HIST1H4A	TSS4370	chr6:26021678-26022050	-	-	0.353269054794521	0.131809238095238	2.68015398540782	1.80261681022408	0.0178655444244783	0.584938942744977	0.487206544849315	37	37	10	0	0.303793989361702
UBD	-	-	UBD	UBD	TSS23057	chr6:29555611-29559925	-	-	3.5184285739726	1.08115261428571	3.25433109764723	1.38229372120335	0.000579565960072777	0.408232729027121	0.340024646795357	87	85	62	1.8874	2.97393075319149
NCR3	-	-	NCR3	NCR3	TSS35424	chr6:31588882-31592985	-	-	1.67586422054795	0.693093614285714	2.41794785871033	1.20066269968972	0.00285619427752675	0.463833512986447	0.386335575790123	86	81	43	0.8810305	1.45630908510638
C4B	-	-	C4B	C4B	TSS5056	chr6:31982056-32002681	-	-	0.0253928631575342	0.00751781435714286	3.37769223223873	2.42063425584773	0.0219037913712704	0.598953507671869	0.498879537116774	92	13	0	4.8658e-05	0.0213995011914894
C2-AS1	-	-	C2-AS1	C2-AS1	TSS4515	chr6:31934473-31941724	-	-	1.55676288082192	0.582435571428571	2.67284993772541	2.56671734509302	0.0355825628915201	0.685468874332229	0.570939798088905	88	76	39	0.72859	1.33909401382979
HLA-DOB	-	-	HLA-DOB	HLA-DOB	TSS25505	chr6:32812762-32817048	-	-	2.77342639726027	1.27473852380952	2.17568257760969	2.17385486029051	0.0478321985384475	0.685468874332229	0.570939798088905	93	93	63	1.554055	2.43861314893617
CPNE5	-	-	CPNE5	CPNE5	TSS22321	chr6:36740777-36839444	-	-	0.157324661643836	0.0609054	2.58309873416537	2.02481113745835	0.0171914608725942	0.577829404700093	0.481284878136431	69	35	1	0.05359855	0.135784188297872
KCNK5	-	-	KCNK5	KCNK5	TSS33854	chr6:39188970-39229475	-	-	0.140033578767123	0.0620445252380952	2.25698525743804	1.27509882340511	0.0144303036123939	0.566548943017252	0.471889171406749	73	37	0	0.07459885	0.122610492340426
MDFI	-	-	MDFI	MDFI	TSS10102,TSS8006	chr6:41637176-41654244	-	-	0.0087640397260274	0	Inf	2.77496919177839	0.0160565269624313	0.577829404700093	0.481284878136431	17	1	0	0	0.00680611595744681
TRERF1	-	-	TRERF1	TRERF1	TSS31764	chr6:42224932-42452051	-	-	1.32461457534247	0.615502775714286	2.15208546184907	1.01356037329988	0.0122333428536225	0.529621448481321	0.441131573120739	94	93	33	0.7188885	1.16619598180851
CRIP3	-	-	CRIP3	CRIP3	TSS19952	chr6:43305472-43308792	-	-	0.0530519082191781	0.00639428571428571	8.29676848825394	2.03143834934028	0.0117982419089858	0.528553572832634	0.440242119594729	30	11	0	0	0.0426283968085106
C6orf223	-	-	C6orf223	C6orf223	TSS20902	chr6:44000599-44005957	-	-	0.0400415842191597	0.0108396057142857	3.69400744589706	1.56952970889204	0.0217342992664163	0.598953507671869	0.498879537116774	57	8	0	0.01044265	0.0335177379574326
MEP1A	-	-	MEP1A	MEP1A	TSS6654	chr6:46793356-46839782	-	-	0.0743771821917808	0.0144354885714286	5.15238412775248	1.57606645914874	0.00168287758760931	0.431728250350356	0.359594504308362	59	16	0	0.01651735	0.0609859527659574
RCAN2	-	-	RCAN2	RCAN2	TSS18088,TSS31718,TSS8426	chr6:46220729-46492067	-	-	0.568246769863014	0.20691497952381	2.74628144937001	1.59974454359342	0.015708660869332	0.577829404700093	0.481284878136431	85	70	11	0.2598015	0.487523710319149
TDRD6	-	-	TDRD6	TDRD6	TSS352	chr6:46687874-46704319	-	-	0.193672845342466	0.0803601133333333	2.41006187409308	1.47648363722724	0.0161047160425227	0.577829404700093	0.481284878136431	85	37	2	0.0742799	0.168358298829787
PLA2G7	-	-	PLA2G7	PLA2G7	TSS21440,TSS24190	chr6:46704315-46735693	-	-	4.50905714520548	1.94412369047619	2.31932626884508	1.37981963547551	0.018950858362387	0.590481538269247	0.491823075939217	92	89	69	1.99302	3.93604009680851
ELOVL4	-	-	ELOVL4	ELOVL4	TSS18875	chr6:79914811-79947598	-	-	0.155122567123288	0.0255959238095238	6.06044025906848	3.18708568579387	0.0172767926810828	0.577829404700093	0.481284878136431	60	21	2	0.0219157	0.126185763829787
SCML4	-	-	SCML4	SCML4	TSS32503,TSS9590	chr6:107702156-107824317	-	-	1.21718035890411	0.47893556952381	2.54142819276153	1.00811912362378	0.000721398780381432	0.408232729027121	0.340024646795357	92	85	37	0.6304445	1.05225333148936
CLVS2	-	-	CLVS2	CLVS2	TSS29325	chr6:122995970-123072919	-	-	0.0017750595890411	0.000706699047619048	2.51176168274385	1.74731303488464	0.0493945442687969	0.685468874332229	0.570939798088905	31	0	0	0	0.00153638329787234
THEMIS	-	-	THEMIS	THEMIS	TSS11521,TSS3012	chr6:127708193-127918631	-	-	2.39304110273973	0.914966676190476	2.61544072042417	1.10459192762773	0.00436808781200253	0.495017000390406	0.412308883505179	93	89	50	1.07343	2.06283298617021
SAMD3	-	-	SAMD3	SAMD3	TSS12648,TSS1471,TSS25790	chr6:130144301-130365425	-	-	1.33008768630137	0.618921519047619	2.14904094520429	1.58046055807103	0.011618248977753	0.528553572832634	0.440242119594729	91	85	36	0.636564	1.17121013829787
TMEM200A	-	-	TMEM200A	TMEM200A	TSS11390,TSS19912,TSS27245	chr6:130366280-130443065	-	-	1.20775339041096	0.493917011904762	2.44525570349021	1.08501910379763	0.00400693788069551	0.492006049554653	0.409801006449646	90	83	38	0.8423105	1.04827930585106
IL22RA2	-	-	IL22RA2	IL22RA2	TSS7468	chr6:137143819-137173648	-	-	0.0698057520547945	0.00469478523809524	14.8687849421449	3.25536229657604	0.0187490284564627	0.587743323841077	0.489542366119583	36	11	1	0	0.055259685
TIAM2	-	-	TIAM2	TIAM2	TSS16201,TSS8920	chr6:155090288-155257723	-	-	0.296267040420508	0.0897436449292926	3.30125927751131	1.77348446810342	0.00781760328650853	0.511536142425049	0.426067984714624	89	54	3	0.130147	0.250128835044811
C6orf99	-	-	C6orf99	C6orf99	TSS28845,TSS29027	chr6:158869866-158910353	-	-	0.132506782191781	0.0386064	3.43224911392362	1.71432460220309	0.0467138720788576	0.685468874332229	0.570939798088905	45	29	1	0	0.111529037234043
LPAL2	-	-	LPAL2	LPAL2	TSS18166	chr6:160466554-160511124	-	-	0.0940891712328767	0.0314287666666667	2.99372776000999	1.37889599255709	0.0180615871374609	0.586441985481751	0.488458457151662	55	30	0	0.02419105	0.080090570212766
CCR6	-	-	CCR6	CCR6	TSS15799,TSS20563	chr6:167111806-167139141	-	-	2.41622797808219	1.00435533333333	2.40575013433047	1.27652339015009	0.00825396338904567	0.511536142425049	0.426067984714624	94	92	58	1.33375	2.1008096212766
LOC100505921	-	-	LOC100505921	LOC100505921	TSS15878	chr7:7949838-7968752	-	-	0.0410087575342466	0.0144249952380952	2.84289574154907	1.90753861701949	0.0323374839176217	0.678448554963914	0.565092443274188	33	15	0	0	0.0350698319148936
RAPGEF5	-	-	RAPGEF5	RAPGEF5	TSS34655	chr7:22118289-22356914	-	-	0.0598090960273973	0.0200940804761905	2.97645349326958	1.41054446661367	0.00806282750445768	0.511536142425049	0.426067984714624	72	17	0	0.02521225	0.0509365925531915
STEAP1B	-	-	STEAP1B	STEAP1B	TSS11090	chr7:22419443-22500282	-	-	0.116467567123288	0.0178093142857143	6.53969969055529	2.06881982985632	0.00597204346807214	0.511536142425049	0.426067984714624	46	24	1	0	0.0944268936170213
LOC100506178	-	-	LOC100506178	LOC100506178	TSS23162	chr7:22563336-22573998	-	-	0.164607028767123	0.0434565619047619	3.78785208843422	2.85490913319206	0.00738344524984145	0.511536142425049	0.426067984714624	68	34	1	0.05464705	0.13754149893617
TSL	-	-	TSL	TSL	TSS20973	chr7:27615973-27627492	-	-	0.0154186780821918	0	Inf	3.94530572136189	0.0494428879551652	0.685468874332229	0.570939798088905	12	2	0	0	0.011974079787234
SFRP4	-	-	SFRP4	SFRP4	TSS6425	chr7:37905932-37916923	-	-	0.0066868602739726	0.00041217380952381	16.2233992540623	2.4472080434729	0.0291352988306084	0.659979346122842	0.549709095085175	20	0	0	0	0.00528506861702128
NPC1L1	-	-	NPC1L1	NPC1L1	TSS19450	chr7:44512535-44541315	-	-	0.011940827260274	0.02737822	-2.29282439174753	1.7589671446166	-0.0299866786314082	0.667170894207527	0.55569906948834	50	1	0	0.006818135	0.0153896064893617
ZNF733P	-	-	ZNF733P	ZNF733P	TSS19603	chr7:63291291-63304056	-	-	0.00419435068493151	0	Inf	2.83076525788148	0.0494428879551652	0.685468874332229	0.570939798088905	12	0	0	0	0.00325731489361702
GNAI1	-	-	GNAI1	GNAI1	TSS21830,TSS8662	chr7:80134823-80219409	-	-	0.732570928767123	0.318939780952381	2.29689418666936	1.33600664521091	0.00905887203863554	0.511536142425049	0.426067984714624	90	77	21	0.304708	0.640163970212766
MAGI2-AS3	-	-	MAGI2-AS3	MAGI2-AS3	TSS25807,TSS5534	chr7:79452956-79471208	-	-	0.104031124520548	0.0419257004761905	2.481321083225	1.46847251847813	0.00407608284175922	0.492006049554653	0.409801006449646	81	27	0	0.03005215	0.0901565085106383
ABCB4	-	-	ABCB4	ABCB4	TSS4673	chr7:87402044-87475703	-	-	0.0702531123287671	0.026655519047619	2.63559348453364	1.52068214362227	0.00450037670362725	0.498765200423681	0.415430829154834	69	19	0	0.02704795	0.0605132244680851
TFPI2	-	-	TFPI2	TFPI2	TSS26115	chr7:93885396-93890991	-	-	0.043966902739726	0.0121468714285714	3.61960715549427	1.40048918255657	0.0236802860427544	0.618524275453354	0.515180394273112	51	13	0	0.0143772	0.0368581723404255
OR2AE1	-	-	OR2AE1	OR2AE1	TSS2245	chr7:99876061-99877033	-	-	0.0184057095890411	0	Inf	3.66334677425401	0.0253866564159963	0.632301740524213	0.526655901652489	15	3	0	0	0.0142937957446809
CYP3A7	-	-	CYP3A7	CYP3A7	TSS13096	chr7:99705036-99735200	-	-	0.287686079297397	0.0994404857142857	2.89304780875651	1.41417396974141	0.0013849965756796	0.416631703109009	0.347020308810118	83	60	3	0.1613895	0.245631212645851
PVRIG	-	-	PVRIG	PVRIG	TSS10408	chr7:100219247-100221488	-	-	0.790090730136986	0.376012476190476	2.10123541149935	1.00516534048086	0.0081359813920158	0.511536142425049	0.426067984714624	88	86	19	0.486902	0.697583886170213
ZC3HAV1L	-	-	ZC3HAV1L	ZC3HAV1L	TSS13263	chr7:139025705-139036029	-	-	0.332313720547945	0.123070333333333	2.70019355231517	1.34190346025842	0.0055894662997209	0.511536142425049	0.426067984714624	75	61	3	0.175448	0.285567857446809
NDUFB2-AS1	-	-	NDUFB2-AS1	NDUFB2-AS1	TSS14549	chr7:140695335-140697077	-	-	0.323090983577425	0.146785028603711	2.20111673956683	1.1110421149899	0.00327054386776258	0.474543439314352	0.395256072991631	91	73	3	0.2299625	0.283703482998191
TCAF2	-	-	TCAF2	TCAF2	TSS17748,TSS27449,TSS2942	chr7:143620951-143730080	-	-	0.239415953424658	0.0908796119047619	2.63442975169784	0.936308998138881	0.000708972238059589	0.408232729027121	0.340024646795357	89	60	0	0.1523035	0.206232302659574
TCAF2P1	-	-	TCAF2P1	TCAF2P1	TSS5162	chr7:143642253-143647646	-	-	0.0187662479452055	0.00494802380952381	3.79267535234668	1.46774988629784	0.00615209076446818	0.511536142425049	0.426067984714624	46	1	0	0	0.0156791978723404
EPHA1	-	-	EPHA1	EPHA1	TSS30610	chr7:143391111-143408892	-	-	0.605919432876712	0.249007911904762	2.4333340585116	1.13576032344336	0.00225338925823354	0.444354072726364	0.370110787028109	90	77	15	0.327221	0.526183880319149
TAS2R60	-	-	TAS2R60	TAS2R60	TSS29599	chr7:143443452-143444409	-	-	0.0485710753424658	0	Inf	2.38752876673101	0.00288683593924371	0.463833512986447	0.386335575790123	24	12	0	0	0.0377200904255319
RNY5	-	-	RNY5	RNY5	TSS33851	chr7:148941487-148941571	-	-	16.2423136986301	92.6736476190476	-5.705692510228	3.7692108756278	-0.015832754442018	0.577829404700093	0.481284878136431	36	36	36	0	33.3173989361702
OR2A42	-	-	OR2A42	OR2A42	TSS5609	chr7:144318124-144319057	-	-	0.0797226698630137	0.223555228571429	-2.80416133774195	1.59082218153653	-0.00126278377859316	0.413562083703139	0.344463565609335	52	33	1	0.0433623	0.111855475531915
TMEM176A	-	-	TMEM176A	TMEM176A	TSS20962	chr7:150800765-150805120	-	-	34.7518617808219	16.077909047619	2.16146649902639	1.02564836626358	0.0187217051925777	0.587743323841077	0.489542366119583	93	93	93	18.85545	30.5800212765957
CRYGN	-	-	CRYGN	CRYGN	TSS14307,TSS30148	chr7:151428831-151440813	-	-	0.00858387808219178	0.00173505238095238	4.94733079901601	1.92664428355397	0.0156621434782095	0.577829404700093	0.481284878136431	25	0	0	0	0.00705382127659574
WDR86	-	-	WDR86	WDR86	TSS16281,TSS29462	chr7:151381120-151410705	-	-	0.105632768493151	0.0421969571428571	2.50332667674431	1.72048883639503	0.0361845315482594	0.685468874332229	0.570939798088905	64	23	0	0.0382944	0.0914609382978723
NAT2	-	-	NAT2	NAT2	TSS34151	chr8:18391244-18401213	-	-	0.0151557369863014	0.0620122523809524	-4.09166855013403	1.99587313854775	-0.00021087087772213	0.348926832028813	0.290627660111343	29	10	0	0	0.0256236819148936
LZTS1	-	-	LZTS1	LZTS1	TSS2986	chr8:20246164-20255292	-	-	0.351800336575342	0.112996146190476	3.11338349524166	1.24727064005372	0.00115267569311252	0.413562083703139	0.344463565609335	87	63	5	0.1668105	0.298450464255319
EGR3	-	-	EGR3	EGR3	TSS1913,TSS20331,TSS3219	chr8:22687660-22693302	-	-	0.476008387671233	0.216033566666667	2.20340012441539	1.23640707431777	0.000610014061282232	0.408232729027121	0.340024646795357	88	78	9	0.231387	0.417928906382979
ADAMDEC1	-	-	ADAMDEC1	ADAMDEC1	TSS4471	chr8:24384284-24406013	-	-	0.741708143835616	0.139640047619048	5.31157183402767	2.14226651894281	0.00364138893793313	0.474543439314352	0.395256072991631	75	59	13	0.2212695	0.607203569148936
NUGGC	-	-	NUGGC	NUGGC	TSS23815	chr8:28021963-28083871	-	-	0.358568428767123	0.133679072380952	2.68230787647368	1.33362700245858	0.0080274465627913	0.511536142425049	0.426067984714624	88	60	5	0.1754025	0.308327189574468
ADAM32	-	-	ADAM32	ADAM32	TSS16884	chr8:39107530-39284917	-	-	0.00577379863013699	0	Inf	3.10098405222652	0.0317822278031977	0.677754775212303	0.564514581191553	14	0	0	0	0.00448390744680851
