gene_names	pvalue	corr_coef	fdr	pval_dir	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
MYO1E_TSS36478	9.01824268627687e-06	NA	0.00264814995294615	-9.01824268627687e-06	209	209	209	8.05348	8.18939205741627
CHRNA5_TSS14760	2.2051724386896e-05	NA	0.0053177479915932	2.2051724386896e-05	201	190	26	0.480499	0.552468655980861
KLHL25_TSS23529	0.000266130379318413	NA	0.0295601426106413	0.000266130379318413	205	202	27	0.560171	0.67394015708134
ARPIN_TSS15500,TSS25720	1.97076795381585e-05	NA	0.00488807853554695	1.97076795381585e-05	209	209	209	9.92608	10.4957314354067
NME4_TSS10080,TSS21106,TSS29160	2.20820565939591e-10	NA	9.40217166343122e-07	-2.20820565939591e-10	206	206	204	6.91497	7.53358528708134
PRSS21_TSS22474	2.64555345990989e-07	NA	0.000153604441455268	2.64555345990989e-07	206	205	191	10.4415	14.462088062201
GPRC5B_TSS26880,TSS32306	8.19163879363305e-05	NA	0.0135890776792821	8.19163879363305e-05	182	116	17	0.13588	0.312569854832536
ACSM1_TSS9214	2.93444403343147e-06	NA	0.0011713475269074	-2.93444403343147e-06	205	202	80	0.809497	0.982161253110048
STX4_TSS5940,TSS97	0.000181779017032587	NA	0.0232195427406575	-0.000181779017032587	209	209	209	43.1685	44.2180392344498
ITGAX_TSS1257	0.000482373839592335	NA	0.0430881275526762	-0.000482373839592335	209	209	209	61.4435	63.9136157894737
CES4A_TSS12561,TSS31985	0.000239833290006901	NA	0.0277240771936937	0.000239833290006901	208	208	206	3.31721	3.50718518660287
NQO1_TSS16627,TSS21974	0.000558418657593558	NA	0.0472381504819293	0.000558418657593558	209	209	207	3.60343	3.98531482296651
COG4_TSS7926	1.07430354228454e-06	NA	0.000499004228995329	1.07430354228454e-06	209	209	209	15.2094	15.3266561244019
FANCA_TSS20394	0.000552636719399922	NA	0.0470607009016993	0.000552636719399922	209	208	207	3.08288	3.25615907177033
MEIS3P1_TSS30903	2.20950069533393e-07	NA	0.000137673449423649	2.20950069533393e-07	206	192	40	0.581898	0.625103976555024
CCDC144A_TSS33543	0.000124787250317575	NA	0.0182167993363606	0.000124787250317575	194	113	2	0.117016	0.17848375507177
USP32P1_TSS25414	0.00011551759702102	NA	0.017354670405868	0.00011551759702102	203	181	123	2.28301	2.41980728947368
FAM106CP_TSS12569	1.63517403290619e-05	NA	0.00426263173659738	1.63517403290619e-05	137	87	4	0.0528144	0.165999729665072
RNF135_TSS13557	5.226539280287e-12	NA	4.4507466331164e-08	5.226539280287e-12	209	209	209	19.6744	19.376511291866
TBC1D3I_TSS2951	1.61760053993887e-09	NA	5.1656051242273e-06	1.61760053993887e-09	188	146	9	0.213473	0.306082236948804
DHX58_TSS19000	3.74969820480368e-06	NA	0.00134825940357779	3.74969820480368e-06	209	209	209	13.8032	14.1567756937799
PTRF_TSS12825	0.000222118543811349	NA	0.0263928485523188	-0.000222118543811349	191	141	8	0.153704	0.244012173971292
LOC644172_TSS9519	8.14137210851526e-06	NA	0.00250587509947276	8.14137210851526e-06	86	45	6	0	0.108487867942584
MGC57346_TSS17340,TSS25984	5.57297085286393e-06	NA	0.0018489959269885	5.57297085286393e-06	205	204	147	1.35463	1.52725165023923
KANSL1-AS1_TSS8619	0.000564204456868722	NA	0.0474179966578556	0.000564204456868722	204	204	198	6.38342	9.94945799043062
HOXB4_TSS16274	1.75906150195932e-05	NA	0.00448694428324346	1.75906150195932e-05	205	205	169	1.54367	1.76268729665072
HOXB2_TSS25122	1.84270574112853e-07	NA	0.000123883167285817	1.84270574112853e-07	203	203	187	2.71186	3.06046468899522
HOXB3_TSS13957	0.000301559606086267	NA	0.0321054671203904	0.000301559606086267	203	197	43	0.607464	0.700587571291866
SPATA20_TSS3903	4.23847133581965e-05	NA	0.00866241817729477	4.23847133581965e-05	209	209	207	12.4788	13.2524221004785
WFIKKN2_TSS5496	6.85600125316353e-08	NA	6.48704681535439e-05	-6.85600125316353e-08	196	161	39	0.274559	0.752019599712919
SCPEP1_TSS18012	1.38046479752294e-07	NA	0.000106868891461571	-1.38046479752294e-07	209	209	209	106.249	110.344370813397
WFDC21P_TSS10460	0.000281054491524485	NA	0.0306841841665642	-0.000281054491524485	207	207	206	12.7891	14.806789
CD300C_TSS35534	1.138005761158e-12	NA	2.90726331803034e-08	1.138005761158e-12	209	209	209	30.8931	30.2872949760766
LOC100287042_TSS7670	3.98095430345565e-07	NA	0.000211877999146628	3.98095430345565e-07	207	203	147	1.31082	1.42137456794258
MIF4GD_TSS26006,TSS32241	1.98820613375229e-07	NA	0.000126981755247425	1.98820613375229e-07	209	209	209	31.133	31.6103794258373
GRB2_TSS34211,TSS36139	0.00039453860245805	NA	0.0390435573888325	0.00039453860245805	209	209	209	195.403	193.401611483254
TRIM65_TSS518	0.000438709593909131	NA	0.0407555200298462	0.000438709593909131	209	209	209	12.0618	13.0204957416268
MXRA7_TSS11006,TSS27965,TSS3216	1.00723765754736e-05	NA	0.00289122476824298	-1.00723765754736e-05	205	199	131	1.45952	4.13946313205742
DCXR_TSS14268	0.000261815926692065	NA	0.0292722283865235	-0.000261815926692065	207	207	207	22.821	25.4001133014354
SECTM1_TSS4132	0.00025336073231533	NA	0.0285136855879283	0.00025336073231533	209	209	209	47.2762	52.5090210526316
LAMA1_TSS139	4.97136006110252e-12	NA	4.4507466331164e-08	4.97136006110252e-12	203	188	71	0.642565	0.843923672296651
LOC101927188_TSS5475	5.22264539484121e-08	NA	5.36691120446849e-05	5.22264539484121e-08	153	39	0	0.0183697	0.0583157224236551
APCDD1_TSS22642	0.000181487269370676	NA	0.0232195427406575	0.000181487269370676	157	76	4	0.0589719	0.195372082583732
TPGS2_TSS27081	0.00021242147706276	NA	0.025597789974162	-0.00021242147706276	209	209	209	10.0016	10.0899672727273
KATNAL2_TSS34485	0.000370003196757697	NA	0.0376592496715892	0.000370003196757697	203	192	4	0.356375	0.385492816746412
ATP8B1_TSS11031	0.000398761314118828	NA	0.0391813665068989	0.000398761314118828	209	205	45	0.624391	0.745968557416279
SLC39A3_TSS4601	2.72666540823036e-05	NA	0.00627550641297846	-2.72666540823036e-05	207	207	206	7.94739	8.67238605263158
SAFB2_TSS16041	0.000438711708153901	NA	0.0407555200298462	-0.000438711708153901	209	209	209	7.06382	7.2737280861244
LDLR_TSS17922	3.142202544357e-06	NA	0.00119811714030878	-3.142202544357e-06	209	209	209	7.83057	8.72037799043062
PRDX2_TSS3365	3.84595030239531e-05	NA	0.00798800751018643	3.84595030239531e-05	208	208	207	11.9307	13.7165797607655
CEACAM21_TSS13680,TSS5103	0.00027350479147045	NA	0.0301173573607568	0.00027350479147045	209	207	207	22.1086	23.4259215330144
TOMM40_TSS34085	0.000242483346871085	NA	0.0278415005398574	-0.000242483346871085	209	209	209	21.8287	23.0568193301435
APOE_TSS10432,TSS15542,TSS35507	0.000140286099352973	NA	0.019477657500926	-0.000140286099352973	209	209	209	531.554	630.714732248804
PLA2G4C_TSS33173	2.8332870417461e-08	NA	3.29009018434034e-05	-2.8332870417461e-08	208	208	166	1.85087	2.62152084688995
TSKS_TSS18342	8.25053069490417e-05	NA	0.0135984714621108	-8.25053069490417e-05	200	188	72	0.6432	0.843814638277512
SIGLEC12_TSS34048,TSS5155	0.000116871611859645	NA	0.017354670405868	0.000116871611859645	206	206	178	3.95441	9.7149710430622
SIGLEC14_TSS18683	2.62975047443659e-06	NA	0.00106638468841955	2.62975047443659e-06	209	209	202	19.9719	19.3033382248804
ZNF702P_TSS16646	7.42921885601513e-05	NA	0.0125691559016304	7.42921885601513e-05	209	209	181	2.23577	2.43324479425837
LILRB3_TSS621	0.000462490612700413	NA	0.0418980414278633	0.000462490612700413	209	209	209	27.3128	27.627739569378
LILRA4_TSS30465	3.32123668649295e-05	NA	0.00719047742625724	-3.32123668649295e-05	207	197	109	1.08195	1.61543555550239
LILRP2_TSS32272	0.000125806244591402	NA	0.0182612052873667	-0.000125806244591402	188	51	0	0.0498675	0.0808040778947368
TRIB3_TSS12636,TSS15112,TSS21067,TSS28778	6.84068357683355e-05	NA	0.0120523409198184	-6.84068357683355e-05	208	208	206	4.00152	4.63322618660287
SNPH_TSS1018	0.000166136382121307	NA	0.0219911199691867	0.000166136382121307	202	157	0	0.203512	0.239908014784689
SIRPB1_TSS9491	0.000438711708153901	NA	0.0407555200298462	0.000438711708153901	209	209	209	58.5886	81.3364674641148
HM13_TSS14132	2.20644806477817e-05	NA	0.0053177479915932	-2.20644806477817e-05	209	209	209	36.7655	37.8231765550239
BPIFA1_TSS10341	2.60420924249614e-09	NA	7.39219261311653e-06	2.60420924249614e-09	169	161	103	0.965875	6.28942481148325
MAPRE1_TSS20411	0.000519099841251935	NA	0.0449540462524176	-0.000519099841251935	209	209	209	41.6475	41.6319459330144
AHCY_TSS10511,TSS6494	0.000535623762054566	NA	0.0457644824388227	0.000535623762054566	209	209	209	26.2929	26.4767347368421
SLC17A9_TSS31538	0.000388280907367526	NA	0.0385969351771136	-0.000388280907367526	207	206	205	5.1345	5.85043007703349
BIRC7_TSS24979	0.000244118531370731	NA	0.0278415005398574	0.000244118531370731	191	173	81	0.664561	2.1611638569378
PPDPF_TSS27960	2.15186408256701e-05	NA	0.00528592997282111	-2.15186408256701e-05	209	209	209	118.658	122.776838755981
PWP2_TSS24947	8.65138998334484e-05	NA	0.0140775197391408	8.65138998334484e-05	209	202	41	0.718708	0.728591477320574
CXADR_TSS21327	0.000482293577093188	NA	0.0430881275526762	0.000482293577093188	203	191	110	1.13885	1.27829699186603
FAM3B_TSS29662	0.000247866078490619	NA	0.0281432653653326	0.000247866078490619	209	208	207	11.9015	13.7841872090909
MX2_TSS16230	6.23999159377124e-06	NA	0.00199266331557592	6.23999159377124e-06	209	209	209	17.0133	17.5186971291866
PWP2_TSS6694	4.6985418430665e-09	NA	1.09121498604382e-05	-4.6985418430665e-09	208	186	30	0.397207	0.534997231100478
C21orf33_TSS13368	6.52447579936383e-05	NA	0.0117251639624012	-6.52447579936383e-05	208	207	85	0.820168	1.04127116650718
TRPM2_TSS9091	0.000115538142341325	NA	0.017354670405868	-0.000115538142341325	206	201	115	1.13557	1.80009315526316
SPATC1L_TSS16614	1.74493304372519e-06	NA	0.000775050731455928	1.74493304372519e-06	191	188	135	1.43532	1.55805714688995
SEPT5_TSS26471,TSS30397	0.000429786058769687	NA	0.0407555200298462	0.000429786058769687	191	152	15	0.232146	0.387400463118649
CRYBB2_TSS33649	0.000262392464888789	NA	0.0292722283865235	0.000262392464888789	58	30	0	0	0.0381150755980861
ASPHD2_TSS27193	0.00052181551357259	NA	0.0450365571798613	0.00052181551357259	207	207	205	2.46575	2.46545259808612
CDC42EP1_TSS12533	0.000151859593922687	NA	0.0206360562228886	-0.000151859593922687	207	200	154	2.72219	2.97546429526316
SYNGR1_TSS23390,TSS29972	2.45468077228917e-07	NA	0.000145836580673655	2.45468077228917e-07	207	206	192	3.91377	5.15252289808612
TTC38_TSS16130	0.000132533058018558	NA	0.0187061990784536	-0.000132533058018558	209	208	206	6.8641	7.50110341052632
CD99P1_TSS2050	0.000222018176318084	NA	0.0263928485523188	-0.000222018176318084	205	205	201	2.59997	2.76907837799043
CLCN4_TSS22955	0.000120962394001986	NA	0.0177599211469467	0.000120962394001986	209	209	209	4.29771	4.40762688995215
NHS_TSS1815,TSS31501	0.000145132820213313	NA	0.0200416657188622	0.000145132820213313	205	201	4	0.433824	0.468104519712919
ASB12_TSS33512	0.000164487492680821	NA	0.0218862602891507	0.000164487492680821	99	45	1	0	0.0636644196172249
CSTF2_TSS32926,TSS9890	0.000416078007171	NA	0.0404165203391541	-0.000416078007171	208	208	208	5.40599	5.5661156937799
LOC100101478_TSS27075	0.000378377678555083	NA	0.0382071721503823	0.000378377678555083	4	0	0	0	0.000826134928229665
GPC4_TSS11159	3.85262208717965e-06	NA	0.00134825940357779	-3.85262208717965e-06	209	208	127	1.18833	1.41800181004785
TREX2_TSS8592	0.000434229065552524	NA	0.0407555200298462	0.000434229065552524	159	120	4	0.127321	0.192237027751196
TMEM187_TSS22824	1.92899654758932e-07	NA	0.000126359166157088	1.92899654758932e-07	208	206	195	2.60142	2.76543253205742
F8A1_TSS16415	1.80144201681221e-08	NA	2.42218101071061e-05	1.80144201681221e-08	209	208	197	3.7902	4.13588963301435
DNASE1L1_TSS13078,TSS8283	1.73489029935476e-07	NA	0.000119787141831395	-1.73489029935476e-07	209	209	209	13.7769	14.2800751674641
MGC70870_TSS14123	0.000250124973468497	NA	0.0282740827309721	0.000250124973468497	196	144	5	0.198461	0.274157678133971
LOC283788_TSS5689	1.46743768463252e-07	NA	0.000110260678027373	1.46743768463252e-07	207	204	172	1.88587	2.05822631483254
