tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean SCADDING 0	Fold Change (other vs. SCADDING_0)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
EOMES	-	-	EOMES	EOMES	TSS31682	chr3:27715948-27722715	-	-	1.272585	0.404021776190476	3.14979309283577	1.68115249285369	0.039618330491109	0.525336979923097	0.423373634855455	45	39	9	0.4324525	0.892588589583333
DCLK3	-	-	DCLK3	DCLK3	TSS20227	chr3:36712421-36739861	-	-	0.00409165148148148	0.0108438176190476	-2.65023002768588	2.17207767223441	-0.0472713889116472	0.525336979923097	0.423373634855455	18	0	0	0	0.00704572416666667
C3orf35	-	-	C3orf35	C3orf35	TSS13784,TSS15231,TSS20713	chr3:37386268-37435497	-	-	0.177649848148148	0.0679096428571429	2.61597382454004	1.53516988370079	0.0444613814066983	0.525336979923097	0.423373634855455	34	18	0	0.0532854	0.129638508333333
ACVR2B-AS1	-	-	ACVR2B-AS1	ACVR2B-AS1	TSS23984	chr3:38451026-38454820	-	-	0.0739053962962963	0.0317236619047619	2.32966157936523	1.77734352556909	0.0394099237269905	0.525336979923097	0.423373634855455	29	8	0	0.0288713	0.0554508875
ZNF660	-	-	ZNF660	ZNF660	TSS855	chr3:44584963-44596065	-	-	0.0258327666666667	0.104919480952381	-4.06148835338508	1.59100285165322	-0.0144817759365135	0.525336979923097	0.423373634855455	25	7	0	0.01675915	0.0604332041666667
CXCR6	-	-	CXCR6	CXCR6	TSS25765	chr3:45943480-45948353	-	-	15.6930703703704	5.93612461904762	2.64365581544818	1.52784575302929	0.0349360516152294	0.525336979923097	0.423373634855455	47	47	45	4.65181	11.4244066041667
PRSS50	-	-	PRSS50	PRSS50	TSS4013	chr3:46712115-46717883	-	-	0.00676812222222222	0	Inf	2.76640754868992	0.0237871344255069	0.525336979923097	0.423373634855455	6	0	0	0	0.00380706875
PTH1R	-	-	PTH1R	PTH1R	TSS19376,TSS29099	chr3:46877745-46903799	-	-	0.00424749259259259	0	Inf	3.19158862330523	0.0415371221753647	0.525336979923097	0.423373634855455	5	0	0	0	0.00238921458333333
BSN	-	-	BSN	BSN	TSS24106	chr3:49554488-49671549	-	-	0.0213269962962963	0.0105665519047619	2.01834964598859	1.07198137400229	0.0133681692586019	0.525336979923097	0.423373634855455	44	0	0	0.01057835	0.016619301875
GRM2	-	-	GRM2	GRM2	TSS17018	chr3:51707064-51718609	-	-	0.0733516444444444	0.0193180752380952	3.79704724929298	1.75299123118067	0.037147570479271	0.525336979923097	0.423373634855455	27	8	0	0.01109825	0.0497119579166667
ITIH3	-	-	ITIH3	ITIH3	TSS5933	chr3:52794767-52809009	-	-	0.0304671192592593	0.0123186142857143	2.47325864359529	1.34945538988352	0.0234523775720615	0.525336979923097	0.423373634855455	24	1	0	0.00472491	0.0225271483333333
ERC2	-	-	ERC2	ERC2	TSS16904	chr3:55508307-56468363	-	-	0.0285986255555556	0.0131356033333333	2.17718401125761	1.31872106887931	0.0366642608237178	0.525336979923097	0.423373634855455	33	2	0	0.0107996	0.0218335533333333
VGLL3	-	-	VGLL3	VGLL3	TSS35944	chr3:86937972-86991107	-	-	1.68882777777778	4.29923333333333	-2.5456907980223	1.18342146166246	-0.00240822513741744	0.525336979923097	0.423373634855455	47	45	36	1.74314	2.83088020833333
TRAT1	-	-	TRAT1	TRAT1	TSS17010	chr3:108822783-108854867	-	-	3.4098942962963	1.41623895238095	2.40771113558461	1.1755002583299	0.0210478358491355	0.525336979923097	0.423373634855455	45	44	30	1.503775	2.53767008333333
CD96	-	-	CD96	CD96	TSS35644	chr3:111542078-111652359	-	-	5.05031459259259	1.88809528571429	2.67481976720365	1.33148769595371	0.0109623854603429	0.525336979923097	0.423373634855455	48	48	36	2.029055	3.66684364583333
ZBED2	-	-	ZBED2	ZBED2	TSS18019	chr3:111592899-111595335	-	-	0.464491	0.134803814285714	3.44568143313452	1.84751394494322	0.0147064475945819	0.525336979923097	0.423373634855455	39	25	4	0.1241765	0.32025285625
C3orf52	-	-	C3orf52	C3orf52	TSS30346	chr3:112086334-112118226	-	-	0.0849869296296296	0.0367216476190476	2.31435502326281	1.35437162689436	0.0327468732822512	0.525336979923097	0.423373634855455	30	10	0	0.03505705	0.06387086875
LINC00901	-	-	LINC00901	LINC00901	TSS4883	chr3:116921430-116932238	-	-	0.0255519296296296	0.0766246380952381	-2.99878088292734	2.25764743279585	-0.0257835391983767	0.525336979923097	0.423373634855455	16	7	0	0	0.0478962395833333
CCDC58	-	-	CCDC58	CCDC58	TSS21282	chr3:122359590-122383231	-	-	4.93036111111111	10.153109047619	-2.05930332866246	1.44199530803145	-0.0200542009440248	0.525336979923097	0.423373634855455	48	48	48	5.418635	7.21531333333333
COL6A6	-	-	COL6A6	COL6A6	TSS883	chr3:130560333-130677044	-	-	0.0198539277777778	0.0432369333333333	-2.17775212125672	1.05398853971747	-0.0206393155215682	0.525336979923097	0.423373634855455	36	2	0	0.02124775	0.0300839927083333
ACKR4	-	-	ACKR4	ACKR4	TSS21893,TSS31145	chr3:132597236-132602641	-	-	0.0730351111111111	0.0313231952380952	2.33166222526002	1.42808311490813	0.0205221067319422	0.525336979923097	0.423373634855455	30	9	0	0.0315471	0.0547861479166667
AMOTL2	-	-	AMOTL2	AMOTL2	TSS21710,TSS26416	chr3:134355344-134375417	-	-	0.00957028740740741	0.0385012595238095	-4.02299929822479	1.5738675178997	-0.00861709807213607	0.525336979923097	0.423373634855455	27	2	0	0.007325885	0.0222275877083333
FOXL2NB	-	-	FOXL2NB	FOXL2NB	TSS16341	chr3:138947233-138953988	-	-	0.0103815392592593	0.00262617238095238	3.9531065571158	1.73605321042109	0.0157787411209082	0.525336979923097	0.423373634855455	20	0	0	0	0.00698856625
PRR23C	-	-	PRR23C	PRR23C	TSS33984	chr3:139042101-139044892	-	-	0.00521993703703704	0.00102128619047619	5.11114033041332	1.9850317508376	0.0367306639639012	0.525336979923097	0.423373634855455	11	0	0	0	0.00338302729166667
ERICH6	-	-	ERICH6	ERICH6	TSS27484	chr3:150659884-150703971	-	-	0.0204553112205978	0.0016794380952381	12.179854249226	2.14999868721251	0.0116420248972225	0.525336979923097	0.423373634855455	13	1	0	0	0.0122408667282529
GPR149	-	-	GPR149	GPR149	TSS6643	chr3:154337671-154429715	-	-	0.10394919	0.0278748285714286	3.7291418576309	1.86614812175434	0.00885076395783168	0.525336979923097	0.423373634855455	29	12	0	0.0259741	0.070666656875
LINC00880	-	-	LINC00880	LINC00880	TSS17883	chr3:157081666-157123002	-	-	0.134695751851852	0.00682965714285714	19.7221835641815	3.8573291829493	0.0163593967721454	0.525336979923097	0.423373634855455	19	8	1	0	0.0787543354166667
KCCAT211	-	-	KCCAT211	KCCAT211	TSS4793	chr3:177816864-177899224	-	-	0.00465637407407407	0	Inf	4.00322372043234	0.0415371221753647	0.525336979923097	0.423373634855455	5	0	0	0	0.00261921041666667
KNG1	-	-	KNG1	KNG1	TSS31129	chr3:186717308-186744410	-	-	0.0139894148148148	0.00125877619047619	11.1135044662091	2.84244302013333	0.0326556918487002	0.525336979923097	0.423373634855455	9	1	0	0	0.00841976041666667
LPP-AS1	-	-	LPP-AS1	LPP-AS1	TSS12544	chr3:188562236-188568666	-	-	0.0896562592592593	0	Inf	3.35255518979869	0.0415371221753647	0.525336979923097	0.423373634855455	5	5	0	0	0.0504316458333333
MFI2-AS1	-	-	MFI2-AS1	MFI2-AS1	TSS17468	chr3:197002905-197004744	-	-	0.584772822222222	0.260235780952381	2.247088467551	0.958196553963907	0.0031202869602302	0.525336979923097	0.423373634855455	41	36	6	0.362212	0.442787866666667
ANKRD18DP	-	-	ANKRD18DP	ANKRD18DP	TSS2253	chr3:198057530-198080671	-	-	0.0110896814814815	0.0578215919047619	-5.21399933815209	2.04462510000581	-0.0161016107509479	0.525336979923097	0.423373634855455	21	5	0	0	0.0315348922916667
MIR943	-	-	MIR943	MIR943	TSS25046	chr4:1986383-1986477	-	-	13.4509892592593	0	Inf	3.63944478458971	0.0415371221753647	0.525336979923097	0.423373634855455	5	5	5	0	7.56618145833333
EVC2	-	-	EVC2	EVC2	TSS12345,TSS34868	chr4:5562418-5709548	-	-	0.269127944444444	0.0798037480952381	3.37237223649278	1.68676782830994	0.0395325137306155	0.525336979923097	0.423373634855455	43	23	2	0.09079035	0.186298608541667
EVC	-	-	EVC	EVC	TSS10713	chr4:5711196-5814304	-	-	0.448805777777778	0.186981148571429	2.40027286818345	1.21415137197542	0.0124199916504311	0.525336979923097	0.423373634855455	47	37	3	0.204657	0.3342575025
JAKMIP1	-	-	JAKMIP1	JAKMIP1	TSS10651,TSS12014	chr4:6026198-6200591	-	-	1.60894217407407	0.709291076190476	2.26838068048949	1.73058444872805	0.018300967184479	0.525336979923097	0.423373634855455	44	41	15	0.500945	1.21534481875
LOC389199	-	-	LOC389199	LOC389199	TSS4449	chr4:7939000-7940296	-	-	0.0226727037037037	0	Inf	5.10835795059648	0.0415371221753647	0.525336979923097	0.423373634855455	5	2	0	0	0.0127533958333333
LOC101929199	-	-	LOC101929199	LOC101929199	TSS30985	chr4:27217478-27282225	-	-	0.00391055555555556	0	Inf	3.85564985501563	0.0415371221753647	0.525336979923097	0.423373634855455	5	0	0	0	0.0021996875
LOC101927179	-	-	LOC101927179	LOC101927179	TSS29046	chr4:47831344-47896848	-	-	0.0934314037037037	0.0176153523809524	5.30397585487599	2.5862721101247	0.00594935000706803	0.525336979923097	0.423373634855455	20	9	0	0	0.06026188125
HOPX	-	-	HOPX	HOPX	TSS27757,TSS36516	chr4:56647987-56681706	-	-	7.68356633333333	2.9771839952381	2.58081675355737	1.40902565995952	0.00609050947328783	0.525336979923097	0.423373634855455	47	46	41	2.554165	5.62452406041667
CXCL11	-	-	CXCL11	CXCL11	TSS8000	chr4:76033686-76036197	-	-	4.23647468148148	1.63104647619048	2.59739666730793	1.50037667855148	0.0437857017008808	0.525336979923097	0.423373634855455	45	44	32	1.61559	3.09659984166667
CXCL9	-	-	CXCL9	CXCL9	TSS34713	chr4:76001341-76007523	-	-	35.9356944444444	8.20753719047619	4.37837729034518	2.32959861990599	0.00651545689590617	0.525336979923097	0.423373634855455	47	47	45	11.032	23.8046256458333
PTPN13	-	-	PTPN13	PTPN13	TSS192	chr4:86594314-86815175	-	-	0.419536633333333	0.175297071428571	2.39328945951206	1.23936735108602	0.0386465669412055	0.525336979923097	0.423373634855455	46	36	2	0.1979785	0.312681825
PCDH18	-	-	PCDH18	PCDH18	TSS1019	chr4:137518919-137532498	-	-	0.086007192962963	0.195264052380952	-2.27032234926023	1.21471761579826	-0.00189156411011975	0.525336979923097	0.423373634855455	39	21	0	0.08496915	0.133807068958333
LOC100996286	-	-	LOC100996286	LOC100996286	TSS11530,TSS16355	chr4:152100752-152104716	-	-	0.72155587037037	0.200861361904762	3.59230796569275	1.82157540901914	0.00607388833530307	0.525336979923097	0.423373634855455	33	23	7	0.0940387	0.493752022916667
IRX2	-	-	IRX2	IRX2	TSS17185	chr5:2746164-2751655	-	-	0.0169486148148148	0.0664302895238095	-3.91951143203412	2.09361984369358	-0.0345305270677162	0.525336979923097	0.423373634855455	30	5	0	0.0151185	0.0385968475
IRX4	-	-	IRX4	IRX4	TSS12971,TSS24319,TSS9383	chr5:1877426-1887179	-	-	0.0132754518518519	0.00335169523809524	3.9608171115809	1.64399306555359	0.028669177966348	0.525336979923097	0.423373634855455	17	0	0	0	0.00893380833333333
LOC100505625	-	-	LOC100505625	LOC100505625	TSS7022	chr5:6686324-6707711	-	-	0.0498101437037037	0.0215636976190476	2.3099073537233	1.40153372103302	0.029932864971037	0.525336979923097	0.423373634855455	27	8	0	0.01047475	0.0374523235416667
GZMA	-	-	GZMA	GZMA	TSS29553	chr5:55102645-55110252	-	-	19.7852804444444	5.79152402857143	3.41624766587126	2.00315050423059	0.00570680974185774	0.525336979923097	0.423373634855455	46	45	41	4.945105	13.6630120125
FLJ31104	-	-	FLJ31104	FLJ31104	TSS28228	chr5:55995166-56003647	-	-	0.00914502222222222	0.00157705714285714	5.79878938670177	2.06844652714108	0.0278033480699127	0.525336979923097	0.423373634855455	12	0	0	0	0.0058340375
F2R	-	-	F2R	F2R	TSS19258	chr5:76716042-76735770	-	-	2.2058522962963	0.8009493	2.75404734893494	1.6281960579985	0.0476639226177612	0.525336979923097	0.423373634855455	47	46	17	0.730651	1.59120723541667
DMGDH	-	-	DMGDH	DMGDH	TSS24122	chr5:78997563-79069674	-	-	0.00393977407407407	0.0141921180952381	-3.60226699003636	1.70201370912217	-0.0163593967721454	0.525336979923097	0.423373634855455	19	0	0	0	0.00842517458333333
TICAM2	-	-	TICAM2	TICAM2	TSS4082	chr5:115578495-115602479	-	-	1.60737510276669	4.57209741428571	-2.84444956651126	1.37797752145968	-0.0109623854603429	0.525336979923097	0.423373634855455	48	36	26	1.36919	2.90444111405627
CTXN3	-	-	CTXN3	CTXN3	TSS6866,TSS9320	chr5:127649020-127658630	-	-	0.00510279259259259	0	Inf	3.39537274413653	0.0415371221753647	0.525336979923097	0.423373634855455	5	0	0	0	0.00287032083333333
CSF2	-	-	CSF2	CSF2	TSS5702	chr5:132073791-132076170	-	-	0.885795392592593	0.185723142857143	4.76944003297393	1.85794150673108	0.0329501157029234	0.525336979923097	0.423373634855455	24	23	8	0.0193188	0.579513783333333
C5orf66-AS2	-	-	C5orf66-AS2	C5orf66-AS2	TSS4934	chr5:135236233-135248177	-	-	0.00401008518518518	0	Inf	3.150317428043	0.0415371221753647	0.525336979923097	0.423373634855455	5	0	0	0	0.00225567291666667
LRRTM2	-	-	LRRTM2	LRRTM2	TSS18971	chr5:138869389-138875368	-	-	0.0288591003703704	0.0112156438095238	2.57311134879877	2.022829766607	0.0047684879755333	0.525336979923097	0.423373634855455	27	3	0	0.006665555	0.021140088125
LOC101929719	-	-	LOC101929719	LOC101929719	TSS29921	chr5:140157318-140168785	-	-	0.118762462962963	0.00905970476190476	13.108866799098	2.13956590926608	0.0107918028970197	0.525336979923097	0.423373634855455	13	10	0	0	0.07076750625
PCDHGA3	-	-	PCDHGA3	PCDHGA3	TSS24735	chr5:141344033-141512979	-	-	0.0633023814814815	0.0104138095238095	6.07869592167502	2.1890803673703	0.0428667760682048	0.525336979923097	0.423373634855455	38	6	0	6.14950000000008e-169	0.04016363125
PPP2R2B	-	-	PPP2R2B	PPP2R2B	TSS16827,TSS20701,TSS25167,TSS32472,TSS7462	chr5:146589504-147081520	-	-	0.697367822222222	0.237753457142857	2.93315533915959	1.62461088403149	0.0148804914754549	0.525336979923097	0.423373634855455	41	34	7	0.3212475	0.4962865375
GLRA1	-	-	GLRA1	GLRA1	TSS4655	chr5:151822512-151924836	-	-	0.0199099333333333	0	Inf	5.42483341606003	0.0415371221753647	0.525336979923097	0.423373634855455	5	1	0	0	0.0111993375
ADAM19	-	-	ADAM19	ADAM19	TSS1594	chr5:157477303-157575823	-	-	4.4321072962963	1.88205122095238	2.35493447094044	1.13741716900449	0.0251834772695541	0.525336979923097	0.423373634855455	48	47	38	2.294545	3.31645776333333
EBF1	-	-	EBF1	EBF1	TSS17537	chr5:158695914-159099780	-	-	0.0224062640740741	0.0108257066666667	2.06972761815771	1.45454401233329	0.0472610108599256	0.525336979923097	0.423373634855455	33	1	0	0.00857979	0.0173397702083333
BTNL3	-	-	BTNL3	BTNL3	TSS22222	chr5:180988844-181006727	-	-	0.0194525222222222	0.0527716523809524	-2.7128437010943	1.53760299363224	-0.0219054133999491	0.525336979923097	0.423373634855455	21	7	0	0	0.0340296416666667
LOC101927730	-	-	LOC101927730	LOC101927730	TSS7385	chr6:2883987-2900676	-	-	0.302307594174429	0.0468145632519963	6.45755451240993	3.153945522574	0.0250126279752571	0.525336979923097	0.423373634855455	36	18	1	1.100775e-07	0.190529393145865
FAM217A	-	-	FAM217A	FAM217A	TSS34497	chr6:4068358-4079223	-	-	0.00745531111111111	0.00104291714285714	7.14851717815931	2.10302282764349	0.0342622661289317	0.525336979923097	0.423373634855455	11	0	0	0	0.00464988875
EEF1E1-BLOC1S5	-	-	EEF1E1-BLOC1S5	EEF1E1-BLOC1S5	TSS16536	chr6:8013566-8102595	-	-	2.05952906577715	0.99550601735908	2.06882633541558	1.17861722615034	0.00531321761463067	0.525336979923097	0.423373634855455	48	26	22	0.789086	1.59401898209424
HIST1H3E	-	-	HIST1H3E	HIST1H3E	TSS14173	chr6:26225154-26225616	-	-	0.713872740740741	0.254092428571429	2.80950024663983	1.39843479865483	0.0184245158446506	0.525336979923097	0.423373634855455	25	25	13	0.126789	0.512718854166667
UBD	-	-	UBD	UBD	TSS23057	chr6:29555611-29559925	-	-	5.224883	1.08115261428571	4.83269700406906	2.4569685413596	0.00216744559397615	0.525336979923097	0.423373634855455	44	43	31	1.41432	3.41200095625
NCR3	-	-	NCR3	NCR3	TSS35424	chr6:31588882-31592985	-	-	2.56172884074074	0.693093614285714	3.69607912688793	1.67362805572011	0.00373201166810245	0.525336979923097	0.423373634855455	44	41	17	0.7677675	1.74420092916667
COL11A2	-	-	COL11A2	COL11A2	TSS32137	chr6:33162691-33192468	-	-	0.0720463888888889	0.0329866461904762	2.18410772871144	1.10033339881476	0.00698601142171119	0.525336979923097	0.423373634855455	40	7	0	0.0361491	0.0549577514583333
CPNE5	-	-	CPNE5	CPNE5	TSS22321	chr6:36740777-36839444	-	-	0.159553048888889	0.0609054	2.61968641350174	1.77928694857703	0.0488987122621138	0.528038876682232	0.425551116920561	32	14	1	0.04763855	0.1163947025
KCNK5	-	-	KCNK5	KCNK5	TSS33854	chr6:39188970-39229475	-	-	0.163083145555556	0.0620445252380952	2.62848567105197	1.77808088377131	0.0332222165599871	0.525336979923097	0.423373634855455	38	13	1	0.04529855	0.118878749166667
MDFI	-	-	MDFI	MDFI	TSS10102,TSS8006	chr6:41637176-41654244	-	-	0.0184168148148148	0	Inf	3.53574797052254	0.0237871344255069	0.525336979923097	0.423373634855455	6	1	0	0	0.0103594583333333
TRERF1	-	-	TRERF1	TRERF1	TSS31764	chr6:42224932-42452051	-	-	1.64809866666667	0.615502775714286	2.67764619705258	1.33156463364925	0.00374010094689576	0.525336979923097	0.423373634855455	48	47	16	0.7504525	1.196337964375
TTBK1	-	-	TTBK1	TTBK1	TSS15746	chr6:43243483-43288259	-	-	0.0264080551851852	0.00714986142857143	3.69350587406582	1.5146691119315	0.0249657832931744	0.525336979923097	0.423373634855455	30	1	0	0.00474043	0.0179825954166667
CRIP3	-	-	CRIP3	CRIP3	TSS19952	chr6:43305472-43308792	-	-	0.041978762962963	0.00639428571428571	6.56504335881905	2.62769794674742	0.0450629524488915	0.525336979923097	0.423373634855455	11	3	0	0	0.0264105541666667
CLIC5	-	-	CLIC5	CLIC5	TSS16452,TSS28574,TSS4456	chr6:45898452-46080348	-	-	1.08789351851852	0.484901047619048	2.24353715847857	0.877340382635572	0.00267178461705964	0.525336979923097	0.423373634855455	46	45	13	0.6167445	0.8240843125
MEP1A	-	-	MEP1A	MEP1A	TSS6654	chr6:46793356-46839782	-	-	0.10157142962963	0.0144354885714286	7.03623082288083	1.53440697669652	0.00177076405100314	0.525336979923097	0.423373634855455	27	11	0	0.01412955	0.0634494554166667
RCAN2	-	-	RCAN2	RCAN2	TSS18088,TSS31718,TSS8426	chr6:46220729-46492067	-	-	0.633721074444444	0.20691497952381	3.06271240440339	1.47206691853514	0.0215238026756199	0.525336979923097	0.423373634855455	42	34	6	0.266035	0.446993407916667
PLA2G7	-	-	PLA2G7	PLA2G7	TSS21440,TSS24190	chr6:46704315-46735693	-	-	5.04616207407407	1.94412369047619	2.59559723426758	1.26925325002473	0.0416579155279144	0.525336979923097	0.423373634855455	45	43	33	1.717025	3.68902028125
SLC25A51P1	-	-	SLC25A51P1	SLC25A51P1	TSS35113	chr6:65787878-65789483	-	-	0.00609023333333333	0	Inf	2.89798581708093	0.0237871344255069	0.525336979923097	0.423373634855455	6	0	0	0	0.00342575625
TBX18	-	-	TBX18	TBX18	TSS18559	chr6:84732495-84764236	-	-	0.0213410666666667	0.0859569542857143	-4.02777216473314	2.01781194572786	-0.0297121485433769	0.525336979923097	0.423373634855455	33	4	0	0.02104535	0.0496105175
CNR1	-	-	CNR1	CNR1	TSS28589,TSS32544	chr6:88139865-88166048	-	-	0.0440138766666667	0.00779130571428571	5.64910148320393	2.08682566630089	0.0373613107830683	0.525336979923097	0.423373634855455	30	4	0	0.0068143	0.028166501875
PRDM1	-	-	PRDM1	PRDM1	TSS16731,TSS30061	chr6:106086319-106109939	-	-	2.68839615925926	1.06482342857143	2.52473423022446	1.15854463974647	0.00937951137489969	0.525336979923097	0.423373634855455	46	45	29	1.234055	1.97808308958333
SCML4	-	-	SCML4	SCML4	TSS32503,TSS9590	chr6:107702156-107824317	-	-	1.85092142592593	0.47893556952381	3.86465642500982	1.64446145030423	0.00689157527087894	0.525336979923097	0.423373634855455	45	38	17	0.5504905	1.25067761375
LINC01268	-	-	LINC01268	LINC01268	TSS5621	chr6:113868013-113873347	-	-	0.0948098296296296	0.0315578	3.00432316668556	1.09238852289349	0.00439017963307107	0.525336979923097	0.423373634855455	31	15	0	0.0463767	0.0671370666666667
LOC101928140	-	-	LOC101928140	LOC101928140	TSS35778	chr6:128027864-128086290	-	-	0.0208582985185185	0	Inf	6.1457968958799	0.0415371221753647	0.525336979923097	0.423373634855455	5	1	0	0	0.0117327929166667
TMEM200A	-	-	TMEM200A	TMEM200A	TSS11390,TSS19912,TSS27245	chr6:130366280-130443065	-	-	1.19842688148148	0.493917011904762	2.42637295860659	1.26041413907081	0.0251834772695541	0.525336979923097	0.423373634855455	48	43	14	0.5180115	0.890203813541667
RAET1K	-	-	RAET1K	RAET1K	TSS10219	chr6:149998018-150005144	-	-	0.0570740925925926	0.00315054285714286	18.1156375839152	2.40276073805477	0.0114323520014202	0.525336979923097	0.423373634855455	15	4	0	0	0.0334825395833333
TIAM2	-	-	TIAM2	TIAM2	TSS16201,TSS8920	chr6:155090288-155257723	-	-	0.322564625925926	0.0897436449292926	3.59428933580833	1.43006511207333	0.00286005438681539	0.525336979923097	0.423373634855455	46	26	2	0.1145385	0.220705446739899
CCR6	-	-	CCR6	CCR6	TSS15799,TSS20563	chr6:167111806-167139141	-	-	2.63907144444444	1.00435533333333	2.62762725188673	1.42230998542041	0.0349360516152294	0.525336979923097	0.423373634855455	48	48	25	1.032745	1.92388314583333
LINC00574	-	-	LINC00574	LINC00574	TSS4975	chr6:169790072-169802873	-	-	0.010207833997263	0.0219692592428571	-2.15219597504699	2.63154222534815	-0.0285995859515769	0.525336979923097	0.423373634855455	19	3	0	0	0.0153534575422104
SLC29A4	-	-	SLC29A4	SLC29A4	TSS14303	chr7:5282929-5304073	-	-	0.0602859333333333	0.0129260857142857	4.6638970733968	2.60462994293958	0.00729117696631405	0.525336979923097	0.423373634855455	19	6	0	0	0.039566
TRIL	-	-	TRIL	TRIL	TSS18829	chr7:28953357-28958413	-	-	0.026252502962963	0.00960256571428571	2.73390505663577	1.58163258474984	0.0409640120524001	0.525336979923097	0.423373634855455	26	2	0	0.00689234	0.0189681554166667
KIAA0895	-	-	KIAA0895	KIAA0895	TSS10813,TSS19275,TSS20403,TSS24482,TSS31144	chr7:36324149-36390125	-	-	0.0610641544444444	0.15052389047619	-2.46501227840853	1.25030489062596	-0.0219448243881103	0.525336979923097	0.423373634855455	40	15	0	0.05867315	0.100202788958333
ZNF733P	-	-	ZNF733P	ZNF733P	TSS19603	chr7:63291291-63304056	-	-	0.00632350740740741	0	Inf	3.22686462454629	0.0415371221753647	0.525336979923097	0.423373634855455	5	0	0	0	0.00355697291666667
SPDYE8P	-	-	SPDYE8P	SPDYE8P	TSS33852	chr7:75307379-75317417	-	-	0.0571039296296296	0.0278270780952381	2.05209937723938	0.95988246722081	0.00992448749206063	0.525336979923097	0.423373634855455	43	4	0	0.0353702	0.0442953070833333
GRM3	-	-	GRM3	GRM3	TSS19209	chr7:86643913-86864876	-	-	0.00548582444444444	0.00183782952380952	2.98494739222233	1.2979448763231	0.00734188496219151	0.525336979923097	0.423373634855455	20	0	0	0	0.00388982666666667
GS1-259H13.2	-	-	GS1-259H13.2	GS1-259H13.2	TSS18099	chr7:99598278-99610833	-	-	0.221333951851852	0.0607372238095238	3.64412361924823	1.59808397959888	0.0350342954670895	0.525336979923097	0.423373634855455	23	19	1	0	0.151072883333333
CYP3A7	-	-	CYP3A7	CYP3A7	TSS13096	chr7:99705036-99735200	-	-	0.273734159259259	0.0994404857142857	2.7527435862065	1.53368782162696	0.037063220253349	0.525336979923097	0.423373634855455	39	23	1	0.0958735	0.197480677083333
FBXO24	-	-	FBXO24	FBXO24	TSS19531,TSS2240	chr7:100586332-100601117	-	-	0.140188240740741	0.0679847476190476	2.06205429379962	1.59317158066097	0.0250126279752571	0.525336979923097	0.423373634855455	36	19	1	0.06310345	0.1085992125
CAV1	-	-	CAV1	CAV1	TSS12539,TSS21926,TSS28534,TSS7324	chr7:116524784-116561185	-	-	0.0481063481481481	0.13006518	-2.70370096685476	1.85972819289496	-0.027099569156704	0.525336979923097	0.423373634855455	29	10	0	0.01559985	0.0839633370833333
GPR37	-	-	GPR37	GPR37	TSS10221	chr7:124745600-124766025	-	-	0.00989372592592593	0.00223166619047619	4.43333593892679	1.82501481593379	0.0224238228504645	0.525336979923097	0.423373634855455	19	0	0	0	0.00654157479166667
NDUFB2-AS1	-	-	NDUFB2-AS1	NDUFB2-AS1	TSS14549	chr7:140695335-140697077	-	-	0.294341855587213	0.146785028603711	2.00525801839011	0.932376526223792	0.0222452375109408	0.525336979923097	0.423373634855455	46	30	0	0.198902	0.229785743781931
TCAF2	-	-	TCAF2	TCAF2	TSS17748,TSS27449,TSS2942	chr7:143620951-143730080	-	-	0.310990088888889	0.0908796119047619	3.42200062666194	1.52847109209751	0.0118672479487548	0.525336979923097	0.423373634855455	43	26	2	0.111599	0.214691755208333
TCAF2P1	-	-	TCAF2P1	TCAF2P1	TSS5162	chr7:143642253-143647646	-	-	0.0354490777777778	0.00494802380952381	7.16429005647597	1.4446757931341	0.000448016919450235	0.525336979923097	0.423373634855455	24	2	0	0.0051279	0.0221048666666667
EPHA1	-	-	EPHA1	EPHA1	TSS30610	chr7:143391111-143408892	-	-	0.684387864444444	0.249007911904762	2.74845830885166	1.5364344701921	0.0122454861378067	0.525336979923097	0.423373634855455	44	36	6	0.2676735	0.493909135208333
TAS2R60	-	-	TAS2R60	TAS2R60	TSS29599	chr7:143443452-143444409	-	-	0.0470706296296296	0	Inf	3.8926081566256	0.00751241697164327	0.525336979923097	0.423373634855455	8	2	0	0	0.0264772291666667
RNY1	-	-	RNY1	RNY1	TSS7665	chr7:148987135-148987248	-	-	19.9330114814815	334.591163333333	-16.7857808963879	5.67439044297728	-0.0128094747441517	0.525336979923097	0.423373634855455	29	29	29	11.95246	157.595952916667
WDR86	-	-	WDR86	WDR86	TSS16281,TSS29462	chr7:151381120-151410705	-	-	0.125701674074074	0.0421969571428571	2.9789274531932	1.34163042413462	0.0132222989520296	0.525336979923097	0.423373634855455	32	16	0	0.03236645	0.0891683604166667
DLGAP2	-	-	DLGAP2	DLGAP2	TSS7286	chr8:1501365-1708476	-	-	0.011424187037037	0.0270113395238095	-2.36439927289698	1.51558546667046	-0.0233881918430878	0.525336979923097	0.423373634855455	35	1	0	0.00945652	0.01824356625
LOC101927815	-	-	LOC101927815	LOC101927815	TSS13167,TSS23285	chr8:2530091-2728451	-	-	0.0385903222222222	0.151384214285714	-3.92285437302049	2.31986491654709	-0.0258603997038056	0.525336979923097	0.423373634855455	20	11	1	0	0.08793765
