gene_names	pvalue	corr_coef	fdr	pval_dir	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
NLRC5_TSS42	1.14873421322008e-06	NA	0.00587255904482368	-1.14873421322008e-06	203	203	203	9.5902	11.1650290640394
ZNRF1_TSS35402	0.00025948353369791	NA	0.0350992150288605	-0.00025948353369791	199	195	56	0.6626	0.904233422019704
CPNE7_TSS19730	0.000457642885780241	NA	0.0468177485602994	-0.000457642885780241	194	176	74	0.607079	1.36006592857143
FAM101B_TSS30306	3.99708909060486e-05	NA	0.0142598238778773	-3.99708909060486e-05	200	198	145	1.69615	2.54926507241379
TLCD2_TSS15440	0.000188379311782518	NA	0.0284920922394849	0.000188379311782518	203	203	203	5.12235	5.35946502463054
P2RX5_TSS12718	8.55737496162671e-05	NA	0.0188559572873759	-8.55737496162671e-05	194	176	58	0.595084	0.994767877864529
ATP2A3_TSS26016	0.00016322952766291	NA	0.0274494076091555	-0.00016322952766291	203	203	186	3.17065	4.66642156157635
ACAP1_TSS17528	0.000324099788935512	NA	0.0396248364932871	-0.000324099788935512	203	203	194	4.24194	7.15320095073892
HS3ST3B1_TSS7808	0.00015408348591343	NA	0.0266116755637377	-0.00015408348591343	202	190	24	0.360581	0.516481117832512
SLC46A1_TSS5717	9.38450440637613e-06	NA	0.0105648333277311	-9.38450440637613e-06	203	201	199	4.91996	5.45232236072844
SLFN12L_TSS15211	0.000169589797496479	NA	0.0277907196634165	-0.000169589797496479	198	194	108	1.06775	1.77461839802956
PLXDC1_TSS22967	4.52376157885374e-05	NA	0.0146369455338077	-4.52376157885374e-05	197	134	11	0.170586	0.307097786305419
IKZF3_TSS27733,TSS29524	0.000361779244785449	NA	0.041843616633307	-0.000361779244785449	203	201	134	1.45399	2.45487865221675
LRRC37A_TSS23584	0.000284784209443144	NA	0.036951112576529	-0.000284784209443144	200	179	0	0.212756	0.21990669408867
HLF_TSS22427	9.24711272149105e-05	NA	0.0190617296995188	-9.24711272149105e-05	189	127	12	0.1494	0.299619921182266
MSX2P1_TSS29717	1.77961268707767e-05	NA	0.0116637640754852	-1.77961268707767e-05	94	25	0	0	0.0464197645320197
WIPI1_TSS30984	0.000110723522789772	NA	0.0214409391365861	-0.000110723522789772	202	202	202	7.31373	7.58249256157635
ATP5H_TSS6842	0.00013328375099438	NA	0.0245098270443694	0.00013328375099438	203	203	203	93.3544	98.0619842364532
PSTPIP2_TSS28471	2.90371034288351e-06	NA	0.00618514500620379	-2.90371034288351e-06	203	203	198	4.51031	5.06270208866995
MEX3C_TSS6116	0.000179613148586146	NA	0.0278253938635781	-0.000179613148586146	200	200	193	2.30399	2.43031136453202
BCL2_TSS20723	7.9395985302305e-06	NA	0.010493219464158	-7.9395985302305e-06	202	200	166	1.81331	2.23009378719212
CD226_TSS14812,TSS30052	0.000401679480831922	NA	0.044255729351486	-0.000401679480831922	199	196	112	1.14909	1.75540950394089
TNFSF14_TSS27579	7.44455528957095e-05	NA	0.0179519129959173	-7.44455528957095e-05	198	195	123	1.18979	1.64582094078818
ICAM1_TSS170	0.000315271400708471	NA	0.0389306873116388	-0.000315271400708471	203	203	203	16.6991	18.6246986699507
CYP4F22_TSS6115	0.000404197782590872	NA	0.0442970209606394	-0.000404197782590872	182	132	16	0.187175	0.337027155270936
JAK3_TSS2274	0.000149693476414713	NA	0.0261142250668558	-0.000149693476414713	203	201	155	1.8812	3.09937479507389
ZNF507_TSS30693	4.85868593391712e-05	NA	0.0148852137198691	-4.85868593391712e-05	194	153	7	0.213841	0.318830434679803
EXOSC5_TSS29275	0.000298285863029341	NA	0.0379327609198656	0.000298285863029341	203	203	203	14.4507	15.4004367980296
RELB_TSS28992	0.000123301524119619	NA	0.0231743401325116	-0.000123301524119619	201	201	198	2.79205	3.310309591133
IL4I1_TSS24439,TSS29594	3.52835263057472e-05	NA	0.0139720059084229	-3.52835263057472e-05	202	202	201	5.4601	6.74319920689655
TNNT1_TSS4817	4.206293315958e-05	NA	0.0143356084598937	4.206293315958e-05	194	188	124	1.50788	2.63363901330049
SLA2_TSS26439	0.000370126277150364	NA	0.0424251021087015	-0.000370126277150364	201	200	141	1.7747	2.77910751625616
PPP1R16B_TSS11572	3.17802860856322e-05	NA	0.0131021918166911	-3.17802860856322e-05	203	202	159	2.03316	3.37783681527094
PLCG1_TSS1695	0.000240795370037324	NA	0.033633718325268	-0.000240795370037324	203	203	203	3.96555	5.1463497044335
NFATC2_TSS11321,TSS27718	3.56533474633796e-05	NA	0.0139720059084229	-3.56533474633796e-05	202	201	147	1.64644	2.49221302610837
CASS4_TSS28755,TSS30185	0.000292811284023073	NA	0.0376108001553455	-0.000292811284023073	200	197	93	0.945349	1.34074001068966
ZNF831_TSS20169	0.000321099752381771	NA	0.0394597633203387	-0.000321099752381771	198	164	26	0.289155	0.503180404778325
C20orf197_TSS18020	1.22007237127879e-05	NA	0.0113954492392685	-1.22007237127879e-05	138	75	4	0.0493107	0.134260419211823
TMPRSS3_TSS15446,TSS19569,TSS20009	0.000439557761514503	NA	0.0462838892813971	-0.000439557761514503	177	140	17	0.200708	0.370642275369458
UBASH3A_TSS7178	4.4781059116353e-05	NA	0.0146369455338077	-4.4781059116353e-05	199	193	117	1.2551	1.99273471871921
ITGB2-AS1_TSS32326	6.86936035131543e-05	NA	0.0175587719939974	-6.86936035131543e-05	198	191	110	1.1057	1.97514810689655
MIAT_TSS7965	2.24182380091477e-05	NA	0.0123729780967011	-2.24182380091477e-05	203	201	133	1.54273	3.01329325763548
APOL3_TSS3419,TSS5040	0.000342455029130478	NA	0.0403386774175306	-0.000342455029130478	203	203	203	11.6564	13.1186468472906
IL2RB_TSS32311	0.000177911156823479	NA	0.0278253938635781	-0.000177911156823479	203	202	187	3.7261	5.78765550541872
APOBEC3C_TSS16140	0.000487586279933246	NA	0.0482119234111547	-0.000487586279933246	203	203	203	26.569	28.2340401477833
APOBEC3G_TSS23486	0.000303850104771051	NA	0.0384490719210536	-0.000303850104771051	203	203	203	17.3675	20.5684569458128
MEI1_TSS28708	0.000209068489391593	NA	0.030363634416696	-0.000209068489391593	198	193	18	0.435456	0.509312838916256
SCUBE1_TSS3149	5.28783106493461e-05	NA	0.0154862157264818	-5.28783106493461e-05	183	107	9	0.110137	0.247128290049261
PPARA_TSS23356	0.000211075724165104	NA	0.0304819581095155	-0.000211075724165104	203	203	198	1.96839	1.97380654679803
CERK_TSS17622	0.000298285863029341	NA	0.0379327609198656	-0.000298285863029341	203	203	203	7.46361	8.17877699507389
MAPK11_TSS16672	0.000494095621675978	NA	0.0482119234111547	-0.000494095621675978	197	194	60	0.638078	0.905688363054187
P2RY8_TSS20289	0.000441705853683701	NA	0.0462838892813971	-0.000441705853683701	202	200	122	1.25773	2.11147579812808
CXCR3_TSS967	3.63909337643064e-05	NA	0.0139720059084229	-3.63909337643064e-05	196	194	151	2.50364	4.07397570197044
GPR174_TSS27218	0.000122036555439077	NA	0.0231195041015383	-0.000122036555439077	185	178	87	0.795209	1.37587845418719
P2RY10_TSS25200	2.67185880193083e-06	NA	0.00618514500620379	-2.67185880193083e-06	193	190	87	0.856142	1.32001951625616
ITM2A_TSS6954	0.000399880849818912	NA	0.044248287455503	-0.000399880849818912	203	200	154	1.98509	3.357762
SH2D1A_TSS30904	0.000443524073217125	NA	0.0462838892813971	-0.000443524073217125	195	183	72	0.657047	1.10395241921182
STK26_TSS12422,TSS32181	0.000128200744095887	NA	0.0237459363756156	-0.000128200744095887	201	200	143	1.40373	1.60457654581281
DDX26B_TSS25422	0.000478926951797067	NA	0.0481962669877355	-0.000478926951797067	203	203	195	2.2766	2.47217506403941
CD40LG_TSS4143	0.00017454133153139	NA	0.0278253938635781	-0.00017454133153139	200	200	158	2.58731	4.20172177832512
