tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean nonaccute stage I, untreated	Fold Change (other vs. nonaccute stage I, untreated)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
SOX17	-	-	SOX17	SOX17	TSS34162	chr8:54457934-54460896	-	-	0.00845874347826087	0.0014123392	5.98917276972902	1.9920389432364	0.0182210440606438	0.987433080383356	0.987433080383356	12	0	0	0	0.00478874125
RRS1-AS1	-	-	RRS1-AS1	RRS1-AS1	TSS27690	chr8:66419586-66428977	-	-	0.0159869165217391	0.0349513604	-2.18624775781326	1.27106232971645	-0.0482922125453875	0.987433080383356	0.987433080383356	34	3	0	0.01697805	0.0258642310416667
CPA6	-	-	CPA6	CPA6	TSS2989	chr8:67422169-67746385	-	-	0.0189892956521739	0.00695854	2.72891952222361	1.68998667518416	0.0444236855129697	0.987433080383356	0.987433080383356	19	1	0	0	0.0127232770833333
RSPO2	-	-	RSPO2	RSPO2	TSS3027,TSS32484	chr8:107899315-108083685	-	-	0.00499805130434783	0.001050968	4.75566459145076	2.36138843214579	0.0423096285516017	0.987433080383356	0.987433080383356	9	0	0	0	0.00294227875
KCNV1	-	-	KCNV1	KCNV1	TSS7717	chr8:109967003-109974730	-	-	0.00460162608695652	0.0003455256	13.3177573151064	2.60727499985955	0.0265102298151862	0.987433080383356	0.987433080383356	7	0	0	0	0.00238490708333333
FER1L6-AS2	-	-	FER1L6-AS2	FER1L6-AS2	TSS12738	chr8:124046070-124171522	-	-	0.00643514935603687	0.0027372885164	2.35092110951468	2.12221890666488	0.046384621745145	0.987433080383356	0.987433080383356	14	0	0	0	0.004509180168726
SUGT1P1	-	-	SUGT1P1	SUGT1P1	TSS24389	chr9:33500755-33511166	-	-	0.0522507391304348	0.188146084	-3.60083105294121	3.0507079109731	-0.048837060412049	0.987433080383356	0.987433080383356	18	15	1	0	0.123029564583333
LINC01251	-	-	LINC01251	LINC01251	TSS4247	chr9:33732974-33738416	-	-	0.214651565217391	0.003303792	64.9712709569462	4.81763873772987	0.0265102298151862	0.987433080383356	0.987433080383356	7	6	1	0	0.1045746
CCL19	-	-	CCL19	CCL19	TSS1852	chr9:34689569-34691277	-	-	0.193230804347826	1.636765776	-8.47052198289115	4.26898046721137	-0.0204142049134946	0.987433080383356	0.987433080383356	25	23	5	0.07684095	0.945071935416667
FAM205BP	-	-	FAM205BP	FAM205BP	TSS9202	chr9:34830266-34838586	-	-	0.00556223913043478	0.0006532836	8.51427944989708	2.49345363191541	0.0195980080379827	0.987433080383356	0.987433080383356	12	0	0	0	0.00300549145833333
LOC100506834	-	-	LOC100506834	LOC100506834	TSS371	chr9:86948697-87002033	-	-	0.0418424760869565	0.017523144	2.38784068012889	1.33181782728987	0.0371191368793004	0.987433080383356	0.987433080383356	35	2	0	0.01600325	0.0291761572916667
MIRLET7DHG	-	-	MIRLET7DHG	MIRLET7DHG	TSS6760	chr9:94176569-94204566	-	-	1.10221047826087	2.51108236	-2.27822399580353	1.68129245811685	-0.0272247302932592	0.987433080383356	0.987433080383356	46	46	26	1.2051	1.83599791666667
C9orf84	-	-	C9orf84	C9orf84	TSS1086,TSS16944,TSS8673	chr9:111686518-111795008	-	-	0.0331434391304348	0.0755331916	-2.27897869327145	1.07194951839005	-0.0223827230182044	0.987433080383356	0.987433080383356	37	9	0	0.03689315	0.0552214352083333
TNFSF15	-	-	TNFSF15	TNFSF15	TSS16547,TSS28565	chr9:114784634-114806128	-	-	0.0427414460869565	0.10934159	-2.55820988783456	1.31738898305515	-0.017457106423482	0.987433080383356	0.987433080383356	41	14	0	0.0521362	0.0774290210416667
GPR158	-	-	GPR158	GPR158	TSS4011	chr10:25175360-25602228	-	-	0.00297113750379565	0.0005920796	5.01813861480053	2.12977565662602	0.0169295404100825	0.987433080383356	0.987433080383356	12	0	0	0	0.00173204484556875
PRKG1	-	-	PRKG1	PRKG1	TSS10776,TSS18970	chr10:50991150-52298350	-	-	0.00488243993900435	0.0012690276	3.84738672271931	2.98049480797367	0.0117768957603115	0.987433080383356	0.987433080383356	14	0	0	0	0.00300045434577292
NRG3	-	-	NRG3	NRG3	TSS29650,TSS4232	chr10:81875313-82987179	-	-	0.00833318086956522	0.003209528	2.59638827564839	1.61978980195539	0.0144967458231207	0.987433080383356	0.987433080383356	18	0	0	0	0.00566461166666667
CH25H	-	-	CH25H	CH25H	TSS3559	chr10:89205936-89207314	-	-	0.756717726086957	0.276080612	2.7409303413416	1.28379912407345	0.038854875182657	0.987433080383356	0.987433080383356	42	36	7	0.297612	0.506385895833333
HOGA1	-	-	HOGA1	HOGA1	TSS22087	chr10:97584344-97612798	-	-	0.0449508434782609	0.010053992	4.47094482254023	1.86797633132428	0.0151816422335564	0.987433080383356	0.987433080383356	25	3	0	0.01251155	0.0267754
LOXL4	-	-	LOXL4	LOXL4	TSS14857	chr10:98247685-98268250	-	-	0.0929773913043478	0.035663008	2.60711018275149	1.49159102591704	0.0426592364804131	0.987433080383356	0.987433080383356	34	8	0	0.03922135	0.06312615
HABP2	-	-	HABP2	HABP2	TSS27704,TSS5299	chr10:113550830-113589601	-	-	0.00414538695652174	0.001558228	2.66032118311424	2.57167922655383	0.0326210153101018	0.987433080383356	0.987433080383356	10	0	0	0	0.00279790833333333
EMX2	-	-	EMX2	EMX2	TSS23831	chr10:117542444-117549546	-	-	0.00546420391304348	0.000860552	6.34964989105072	2.2193033213504	0.0192726997396319	0.987433080383356	0.987433080383356	10	0	0	0	0.00306646854166667
PRLHR	-	-	PRLHR	PRLHR	TSS26421	chr10:118593403-118595648	-	-	0.00835754347826087	0.001496364	5.5852342600202	2.20328932177036	0.0261531574052662	0.987433080383356	0.987433080383356	10	0	0	0	0.0047840125
UBQLNL	-	-	UBQLNL	UBQLNL	TSS14786	chr11:5514392-5516726	-	-	0.0301350260869565	0.090780208	-3.01244829647892	1.60121466566002	-0.0150485056207399	0.987433080383356	0.987433080383356	26	8	0	0.0252858	0.0617210583333333
TRIM6-TRIM34	-	-	TRIM6-TRIM34	TRIM6-TRIM34	TSS28898	chr11:5596634-5644395	-	-	0.112268003521739	0.233881459057843	-2.08324234618241	2.13144613091067	-0.0445851811177675	0.987433080383356	0.987433080383356	47	12	3	2.548402619e-24	0.175608344946793
OR52W1	-	-	OR52W1	OR52W1	TSS26898	chr11:6199223-6200186	-	-	0.0284856434782609	0.002274588	12.5234299478679	3.35651437888525	0.0341914422698278	0.987433080383356	0.987433080383356	7	2	0	0	0.0148340520833333
C11orf42	-	-	C11orf42	C11orf42	TSS20353	chr11:6205567-6211135	-	-	0.0212519347826087	0.119470256	-5.62161785371971	2.67217172056664	-0.0306024884479675	0.987433080383356	0.987433080383356	21	8	0	0	0.0724073104166667
LOC440028	-	-	LOC440028	LOC440028	TSS29549	chr11:9754769-9759533	-	-	0.0347945252173913	0.005415448	6.42505019296489	2.3640296478969	0.0159053482210354	0.987433080383356	0.987433080383356	15	2	0	0	0.0194929225
OTOG	-	-	OTOG	OTOG	TSS33738	chr11:17547372-17645944	-	-	0.00933989826086956	0.00438432	2.13029574959619	1.39746842004406	0.0449113235470768	0.987433080383356	0.987433080383356	31	0	0	0.00435986	0.00675886791666667
KCNC1	-	-	KCNC1	KCNC1	TSS215	chr11:17735947-17783055	-	-	0.00537748434782609	0.0757550692	-14.0874550812268	5.39870162191634	-0.0118196491647488	0.987433080383356	0.987433080383356	28	1	1	0.0060086	0.0420324764583333
WT1-AS	-	-	WT1-AS	WT1-AS	TSS3695,TSS6468	chr11:32435517-32458769	-	-	0.00891788695652174	0.000801544	11.1258857361813	2.62392140881033	0.0143680487703735	0.987433080383356	0.987433080383356	8	0	0	0	0.004690625
PRG2	-	-	PRG2	PRG2	TSS14258	chr11:57386786-57390657	-	-	0.0460624043478261	0.102868016	-2.23323157912522	1.51146135433795	-0.048227556739912	0.987433080383356	0.987433080383356	26	14	0	0.02701555	0.0756486604166667
RNU2-2P	-	-	RNU2-2P	RNU2-2P	TSS2238	chr11:62841623-62841761	-	-	50.660807826087	16.274414	3.11291133592195	2.27647864434024	0.0286205538824684	0.987433080383356	0.987433080383356	35	35	35	7.47126	32.7512277083333
KRTAP5-9	-	-	KRTAP5-9	KRTAP5-9	TSS22391	chr11:71548419-71549607	-	-	0.0130780826086957	0.094702108	-7.24128382069037	2.26429355267005	-0.00653147153627683	0.987433080383356	0.987433080383356	20	8	0	0	0.0555905958333333
LOC101928896	-	-	LOC101928896	LOC101928896	TSS17280	chr11:78533175-78558565	-	-	0.0527813695652174	0.01744184	3.02613540573801	3.70707828183286	0.0403083789197993	0.987433080383356	0.987433080383356	7	4	0	0	0.0343753645833333
CCDC83	-	-	CCDC83	CCDC83	TSS12251	chr11:85855100-85920020	-	-	0.00295255217391304	0	Inf	3.38424607186957	0.0330903769393744	0.987433080383356	0.987433080383356	4	0	0	0	0.00141476458333333
GRM5	-	-	GRM5	GRM5	TSS15691,TSS9712	chr11:88504575-89063678	-	-	0.0111714999442609	0.003473741735216	3.21598460559309	2.69614906004277	0.0420545927351479	0.987433080383356	0.987433080383356	33	1	0	1.298785e-07	0.00716225087705
LOC101929295	-	-	LOC101929295	LOC101929295	TSS7461	chr11:95150538-95159148	-	-	0.0233288	0.00947524	2.46208011617648	1.75290974962784	0.0424227429747864	0.987433080383356	0.987433080383356	18	1	0	0	0.0161134041666667
GUCY1A2	-	-	GUCY1A2	GUCY1A2	TSS35512	chr11:106674011-107018445	-	-	0.00164124347826087	0.0007625	2.15245046329294	1.1638275703585	0.0152127194915644	0.987433080383356	0.987433080383356	23	0	0	0	0.00118356458333333
NCAM1-AS1	-	-	NCAM1-AS1	NCAM1-AS1	TSS4342	chr11:113269531-113273901	-	-	0.0391335652173913	0	Inf	5.28424113633658	0.0330903769393744	0.987433080383356	0.987433080383356	4	2	0	0	0.0187515
ZBTB16	-	-	ZBTB16	ZBTB16	TSS20848,TSS29197	chr11:114059708-114250675	-	-	0.998560808695652	0.083937972	11.896413326446	3.46159875605286	0.0249429073793431	0.987433080383356	0.987433080383356	37	20	3	0.0636039	0.522194747916667
BARX2	-	-	BARX2	BARX2	TSS32677	chr11:129375985-129452279	-	-	0.0185820565217391	0.003325524	5.58770783844565	2.42398364599181	0.013181370400027	0.987433080383356	0.987433080383356	13	2	0	0	0.0106359458333333
C11orf39	-	-	C11orf39	C11orf39	TSS219	chr11:131662128-131663556	-	-	0.0143499913043478	0	Inf	3.57433296219106	0.0330903769393744	0.987433080383356	0.987433080383356	4	1	0	0	0.0068760375
KLRF2	-	-	KLRF2	KLRF2	TSS27002	chr12:9881488-9895833	-	-	0.0771216217391304	0.014529316	5.30800085421299	2.01598229540526	0.0372263505496571	0.987433080383356	0.987433080383356	13	9	0	0	0.0445214625
IAPP	-	-	IAPP	IAPP	TSS36418	chr12:21372867-21379980	-	-	0.00472366086956522	0	Inf	3.41103815505148	0.0330903769393744	0.987433080383356	0.987433080383356	4	0	0	0	0.00226342083333333
AQP2	-	-	AQP2	AQP2	TSS20965	chr12:49950740-49958881	-	-	0.0363928970025017	0.0084968472	4.28310597400195	2.26020606634038	0.0244701462575853	0.987433080383356	0.987433080383356	28	2	0	0.00754469	0.0218637043970321
KRT74	-	-	KRT74	KRT74	TSS11803	chr12:52565818-52573825	-	-	0.00238673956521739	0	Inf	3.06737077344319	0.0158169695853268	0.987433080383356	0.987433080383356	5	0	0	0	0.00114364604166667
APOF	-	-	APOF	APOF	TSS4443	chr12:56360570-56362799	-	-	0.0114394913043478	0.000896912	12.7543073393464	2.43133861004921	0.00638189867361624	0.987433080383356	0.987433080383356	9	0	0	0	0.00594856458333333
C12orf56	-	-	C12orf56	C12orf56	TSS9274	chr12:64266982-64390565	-	-	0.0804842260869565	0.004353868	18.485683554705	4.88624505030709	0.0423096285516017	0.987433080383356	0.987433080383356	9	3	1	0	0.0408329979166667
LOC100129940	-	-	LOC100129940	LOC100129940	TSS8181	chr12:65851226-65882167	-	-	0.0332661234782609	0.0009490048	35.0536935938162	5.39450034821577	0.0454833867750342	0.987433080383356	0.987433080383356	9	1	0	0	0.0164342908333333
CCDC38	-	-	CCDC38	CCDC38	TSS33301	chr12:95867047-95942650	-	-	0.00446574782608696	0	Inf	3.04004395592346	0.0158169695853268	0.987433080383356	0.987433080383356	5	0	0	0	0.0021398375
PLA2G1B	-	-	PLA2G1B	PLA2G1B	TSS13560	chr12:120322110-120327789	-	-	0.0499867782608696	0	Inf	3.57897959916256	0.00745588778168321	0.987433080383356	0.987433080383356	6	5	0	0	0.0239519979166667
USP12-AS2	-	-	USP12-AS2	USP12-AS2	TSS35251	chr13:27172258-27183503	-	-	0.102048104347826	0.002301212	44.3453729373157	2.83508515657195	0.00638189867361624	0.987433080383356	0.987433080383356	9	6	0	0	0.0500965979166667
LOC101928841	-	-	LOC101928841	LOC101928841	TSS32461	chr13:113399609-113414393	-	-	0.00522481304347826	0.0140734768	-2.69358476234223	1.36020543809387	-0.020827785452864	0.987433080383356	0.987433080383356	30	0	0	0.00523323	0.00983349208333333
ATP4B	-	-	ATP4B	ATP4B	TSS21013	chr13:113648805-113658198	-	-	0.00957647826086956	0.00087162	10.9869877479516	2.68093953591667	0.0288860127231937	0.987433080383356	0.987433080383356	7	0	0	0	0.00504269791666667
TTC6	-	-	TTC6	TTC6	TSS7316	chr14:37595198-37842625	-	-	0.0248691939130435	0.0093291712	2.66574526074122	2.87130442226678	0.0428821887910223	0.987433080383356	0.987433080383356	30	2	0	0.0055327	0.0167754320833333
LINC00520	-	-	LINC00520	LINC00520	TSS6344	chr14:55781134-55796674	-	-	0.0718994608695652	0.020826136	3.45236681780841	1.88815777802908	0.0419229390529801	0.987433080383356	0.987433080383356	25	7	0	0.0139319	0.0452987708333333
VRTN	-	-	VRTN	VRTN	TSS5971	chr14:74348462-74360008	-	-	0.00364977086956522	0.000786688	4.63941342637134	2.1953979467297	0.0423096285516017	0.987433080383356	0.987433080383356	9	0	0	0	0.002158581875
LOC101928909	-	-	LOC101928909	LOC101928909	TSS33385	chr14:90642628-90648888	-	-	0.0817538435107144	0.01730678	4.72380439981986	1.98383446235626	0.00256889163554744	0.987433080383356	0.987433080383356	19	8	0	0	0.048187664598884
LINC00637	-	-	LINC00637	LINC00637	TSS8134	chr14:103847720-103858049	-	-	0.00544739130434783	0.001016212	5.36048708768232	2.70403502325296	0.0403083789197993	0.987433080383356	0.987433080383356	7	0	0	0	0.00313948541666667
SLC28A2	-	-	SLC28A2	SLC28A2	TSS17763	chr15:45252229-45275934	-	-	0.00863816739130435	0.0006591	13.106004235024	3.45220349083792	0.0314428532486962	0.987433080383356	0.987433080383356	7	0	0	0	0.004482403125
CTXN2	-	-	CTXN2	CTXN2	TSS16994	chr15:48191669-48203754	-	-	0.00345399565217391	0	Inf	3.53624982913187	0.0330903769393744	0.987433080383356	0.987433080383356	4	0	0	0	0.00165503958333333
IGDCC4	-	-	IGDCC4	IGDCC4	TSS25205	chr15:65381486-65423072	-	-	0.00790298478260869	0.0035716632	2.21269037422361	1.31808584053271	0.0343061456105873	0.987433080383356	0.987433080383356	26	0	0	0.004058885	0.005647088125
SPESP1	-	-	SPESP1	SPESP1	TSS31012	chr15:68930499-68946811	-	-	0.293605565217391	0.733377528	-2.49783251709481	1.34355326081446	-0.0127230515465421	0.987433080383356	0.987433080383356	37	32	8	0.301762	0.5226534625
PCAT29	-	-	PCAT29	PCAT29	TSS31891	chr15:69592199-69695751	-	-	0.0300215739130435	0	Inf	5.13846948966954	0.0330903769393744	0.987433080383356	0.987433080383356	4	1	0	0	0.0143853375
ARNT2	-	-	ARNT2	ARNT2	TSS11082	chr15:80404349-80597936	-	-	0.00460761130434783	0.0262446744	-5.69593932006266	2.23050838546557	-0.0200904145236095	0.987433080383356	0.987433080383356	28	2	0	0.00529137	0.015876915
ACTG1P17	-	-	ACTG1P17	ACTG1P17	TSS36291	chr15:82725897-82739780	-	-	0.14969647826087	0.066616204	2.24714813021873	1.08438524583044	0.0257428741657172	0.987433080383356	0.987433080383356	43	18	0	0.0607415	0.106425502083333
LOC642423	-	-	LOC642423	LOC642423	TSS30758	chr15:84200077-84200689	-	-	0.0443539134705652	0.005658008	7.83913940569989	3.26922942410626	0.0497570179194793	0.987433080383356	0.987433080383356	11	3	0	0	0.0241997960379792
LOC101929679	-	-	LOC101929679	LOC101929679	TSS5869	chr15:85754940-85758725	-	-	0.0180584	0.085423716	-4.73041443317237	1.77483248134863	-0.0176200233177205	0.987433080383356	0.987433080383356	18	10	0	0	0.0531445020833333
ZNF774	-	-	ZNF774	ZNF774	TSS25777	chr15:90352244-90361483	-	-	0.0533208260869565	0.132331204	-2.48179208221928	1.06734298014534	-0.00287529025965041	0.987433080383356	0.987433080383356	35	20	0	0.07661805	0.0944720645833333
GP2	-	-	GP2	GP2	TSS19555	chr16:20309573-20327620	-	-	0.00291997826086957	0	Inf	3.44187767081939	0.0330903769393744	0.987433080383356	0.987433080383356	4	0	0	0	0.00139915625
SLC7A5P1	-	-	SLC7A5P1	SLC7A5P1	TSS15236	chr16:29613102-29613717	-	-	0.8932866	0.28853076	3.09598394292518	1.21036931466456	0.00716788378340078	0.987433080383356	0.987433080383356	35	31	10	0.376648	0.5783096
HERC2P4	-	-	HERC2P4	HERC2P4	TSS2526	chr16:32170042-32188113	-	-	0.0602985069565217	0.126323524	-2.0949693512492	0.87455086133681	-0.00844367785041334	0.987433080383356	0.987433080383356	42	22	0	0.0781198	0.0946865366666667
DOK4	-	-	DOK4	DOK4	TSS13503	chr16:57471957-57486473	-	-	0.167118206956522	0.0761142804	2.19562224169069	1.05042918838158	0.0366930504132324	0.987433080383356	0.987433080383356	40	21	0	0.08808715	0.119720328541667
CNGB1	-	-	CNGB1	CNGB1	TSS12745	chr16:57882339-57971116	-	-	0.018446912173913	0.0068530204	2.69179297553427	1.45973471420357	0.0334915782032271	0.987433080383356	0.987433080383356	35	1	0	0.007101375	0.012408426875
ADAMTS18	-	-	ADAMTS18	ADAMTS18	TSS30540	chr16:77282127-77435114	-	-	0.00411464565217391	0.0093900412	-2.28210203107986	1.65048279744852	-0.0370954635420295	0.987433080383356	0.987433080383356	24	0	0	0.001976215	0.0068622475
LOC440390	-	-	LOC440390	LOC440390	TSS16888	chr16:87057783-87063991	-	-	0.00624844826086956	0.0020676468	3.02200949449856	1.82537286124196	0.0436352275521081	0.987433080383356	0.987433080383356	14	0	0	0	0.0040709475
SHBG	-	-	SHBG	SHBG	TSS31869,TSS4459,TSS8129	chr17:7614063-7633383	-	-	0.0365985391304348	0.12791664	-3.49512967017928	1.77417018868558	-0.00332088708178068	0.987433080383356	0.987433080383356	22	14	0	0	0.08416005
MIR6883	-	-	MIR6883	MIR6883	TSS26613	chr17:8144993-8145071	-	-	36.9082695652174	4.705864	7.84303787045639	2.23995656353023	0.0182210440606438	0.987433080383356	0.987433080383356	12	12	12	0	20.1361833333333
MYH10	-	-	MYH10	MYH10	TSS15395	chr17:8474204-8630761	-	-	0.0749274613043478	0.181201124	-2.41835397657448	2.18047696798851	-0.00931137966747325	0.987433080383356	0.987433080383356	46	16	1	0.0693208	0.130278327291667
LOC100128006	-	-	LOC100128006	LOC100128006	TSS22123	chr17:12760133-12790284	-	-	0.00356915565217391	9.89044e-245	3.60869248706217e+241	2.83888714650835	0.0265102298151862	0.987433080383356	0.987433080383356	7	0	0	0	0.00171022041666667
CCL16	-	-	CCL16	CCL16	TSS5586	chr17:35976492-35981496	-	-	0.0126053347826087	0	Inf	2.62510298811012	0.00156028345747839	0.987433080383356	0.987433080383356	8	0	0	0	0.00604005625
TBC1D3	-	-	TBC1D3	TBC1D3	TSS15212	chr17:37924459-37935554	-	-	0.0314052853043478	0.012319339964	2.5492668759951	2.92579759012833	0.0286826843839859	0.987433080383356	0.987433080383356	45	4	0	1.902055e-05	0.0214646887729167
STAC2	-	-	STAC2	STAC2	TSS8545	chr17:39210535-39225787	-	-	0.00738471652173913	0.0025679428	2.87573248194591	1.75655445923131	0.0343875441277696	0.987433080383356	0.987433080383356	16	0	0	0	0.00487598020833333
KRT13	-	-	KRT13	KRT13	TSS35316	chr17:41500980-41505613	-	-	0.0676026173913044	0.391474108	-5.79081288722935	3.408171729024	-0.0157559177908854	0.987433080383356	0.987433080383356	27	14	2	0.0226683	0.236285685416667
HOXB9	-	-	HOXB9	HOXB9	TSS33331	chr17:48621156-48626473	-	-	0.0324986826086957	0.002177	14.9281959617343	3.34075110298273	0.0131305990070244	0.987433080383356	0.987433080383356	14	2	0	0	0.0167061395833333
SEPT4-AS1	-	-	SEPT4-AS1	SEPT4-AS1	TSS16226	chr17:58519836-58556925	-	-	0.151753565217391	0.387033329464	-2.55040683169166	1.43024943749272	-0.014240189565003	0.987433080383356	0.987433080383356	40	26	4	0.111576	0.274295109095833
SOX9-AS1	-	-	SOX9-AS1	SOX9-AS1	TSS35176,TSS9223	chr17:72071041-72120793	-	-	0.00923144173913044	0.000665676	13.8677701150867	3.29159132257367	0.0341914422698278	0.987433080383356	0.987433080383356	7	0	0	0	0.00477010541666667
NPTX1	-	-	NPTX1	NPTX1	TSS33308	chr17:80466832-80476604	-	-	0.00725445173913044	0.0011403444	6.36163227453955	2.19912135524719	0.032776480827708	0.987433080383356	0.987433080383356	15	0	0	0	0.00407002083333333
LOC101928855	-	-	LOC101928855	LOC101928855	TSS25332	chr17:80801639-80805632	-	-	0.0542829608695652	0.0203173536	2.67175351368424	2.04648746566671	0.0112264767847058	0.987433080383356	0.987433080383356	29	4	0	0.01279435	0.0365925404166667
DSG3	-	-	DSG3	DSG3	TSS21601	chr18:31447768-31478702	-	-	0.00615561913043478	0.0021646364	2.84371967986623	1.65485762177496	0.0420077043275527	0.987433080383356	0.987433080383356	19	0	0	0	0.00407698229166667
LINC00683	-	-	LINC00683	LINC00683	TSS28827	chr18:76619776-76623559	-	-	0.00899137391304348	0.001823652	4.93042198459107	2.39871031646867	0.0488554586032124	0.987433080383356	0.987433080383356	9	0	0	0	0.00525818541666667
GAMT	-	-	GAMT	GAMT	TSS22854	chr19:1397025-1401570	-	-	0.730335804347826	0.255876768	2.85424819946071	1.85171303681391	0.0494079494459499	0.987433080383356	0.987433080383356	40	26	5	0.1532725	0.483221722916667
TLE2	-	-	TLE2	TLE2	TSS30939,TSS33034,TSS33928,TSS5951	chr19:2997637-3047635	-	-	0.453953782608696	1.03810692	-2.28681191735952	0.874305936505183	-0.00280472412207691	0.987433080383356	0.987433080383356	47	45	14	0.700069	0.758200208333333
GIPC3	-	-	GIPC3	GIPC3	TSS29923	chr19:3585570-3593541	-	-	0.00353171260869565	0.0086408436	-2.44664403856781	1.87697729885737	-0.015991461285993	0.987433080383356	0.987433080383356	18	0	0	0	0.00619271833333333
FBN3	-	-	FBN3	FBN3	TSS32128	chr19:8065402-8147501	-	-	0.00512431043478261	0.002371252	2.16101470226809	1.27882598462496	0.0361050767901994	0.987433080383356	0.987433080383356	24	0	0	0.00107014	0.00369042583333333
SLC7A10	-	-	SLC7A10	SLC7A10	TSS27949	chr19:33208663-33225850	-	-	0.00566393047215322	8.08488e-10	7005583.84558981	3.06196160622684	0.0288860127231937	0.987433080383356	0.987433080383356	7	0	0	0	0.00271396710566092
ERICH4	-	-	ERICH4	ERICH4	TSS29578	chr19:41443157-41444765	-	-	0.0158153	0.002000572	7.9053890587292	2.54095740453875	0.0288860127231937	0.987433080383356	0.987433080383356	7	0	0	0	0.00862012916666667
CRX	-	-	CRX	CRX	TSS11009	chr19:47821841-47843329	-	-	0.00563710652173913	0.0010246456	5.50151830226874	1.82202697069289	0.00776237921420948	0.987433080383356	0.987433080383356	15	0	0	0	0.003234783125
BSPH1	-	-	BSPH1	BSPH1	TSS523	chr19:47968045-47992170	-	-	0.015216652173913	0	Inf	3.59619640033401	0.0330903769393744	0.987433080383356	0.987433080383356	4	1	0	0	0.0072913125
PLA2G4C	-	-	PLA2G4C	PLA2G4C	TSS33173	chr19:48047842-48110852	-	-	3.59310491304348	1.7182386	2.09115597393952	1.04755408245519	0.0222182987870632	0.987433080383356	0.987433080383356	48	48	39	1.5557	2.61661204166667
SLC17A7	-	-	SLC17A7	SLC17A7	TSS12853	chr19:49429397-49441551	-	-	0.024852452173913	0.056671588	-2.2803217808618	1.37284885800463	-0.00872611330201494	0.987433080383356	0.987433080383356	34	7	0	0.01498655	0.04142491875
MYBPC2	-	-	MYBPC2	MYBPC2	TSS19897	chr19:50432902-50466326	-	-	0.00851598869565217	0.0259123436	-3.04278745851665	1.90895060590109	-0.0281885508265934	0.987433080383356	0.987433080383356	29	1	0	0.00902595	0.0175765902083333
SIGLEC12	-	-	SIGLEC12	SIGLEC12	TSS34048,TSS5155	chr19:51491226-51501789	-	-	6.33005995652174	14.4353244	-2.28044039063604	1.28834123310793	-0.00824956492151629	0.987433080383356	0.987433080383356	46	46	41	3.23908	10.5515518541667
PRKCG	-	-	PRKCG	PRKCG	TSS10990	chr19:53882212-53907647	-	-	0.0287659952173913	0.004289964	6.70541645976314	2.0153647600033	0.000695757222009333	0.987433080383356	0.987433080383356	21	2	0	0	0.0160180622916667
TMC2	-	-	TMC2	TMC2	TSS22322	chr20:2536606-2641784	-	-	0.0120589826086957	0.0037655328	3.20246383425359	1.69003002398109	0.046179763893157	0.987433080383356	0.987433080383356	18	0	0	0	0.0077394775
OXT	-	-	OXT	OXT	TSS28818	chr20:3071619-3072517	-	-	0.0707246304347826	0.01916924	3.68948536482315	2.2780545075554	0.0147465604263206	0.987433080383356	0.987433080383356	11	9	0	0	0.0438728645833333
LINC00658	-	-	LINC00658	LINC00658	TSS33666	chr20:5431956-5445748	-	-	0.00846187826086956	0	Inf	3.08472143246654	0.00745588778168321	0.987433080383356	0.987433080383356	6	0	0	0	0.00405465
NKX2-2	-	-	NKX2-2	NKX2-2	TSS23835	chr20:21511021-21514026	-	-	0.0204603739130435	0.006095008	3.35690681834109	1.55166167436856	0.0148784597676829	0.987433080383356	0.987433080383356	21	0	0	0	0.0129784125
CST2	-	-	CST2	CST2	TSS34070	chr20:23823766-23826675	-	-	0.184744569565217	0.5937081	-3.21367010352319	2.02966826032006	-0.0450516363301364	0.987433080383356	0.987433080383356	23	18	7	0	0.397746408333333
NINL	-	-	NINL	NINL	TSS961	chr20:25452700-25585517	-	-	0.191065662173913	0.0624779676	3.05812864139827	1.78946895825549	0.0325150588851251	0.987433080383356	0.987433080383356	42	17	1	0.0473805	0.124092904583333
NCOR1P1	-	-	NCOR1P1	NCOR1P1	TSS17635	chr20:26103415-26114041	-	-	0.0972878695652174	0.007754292	12.5463252564151	2.43901018924879	0.0152063546207262	0.987433080383356	0.987433080383356	10	9	0	0	0.0506557979166667
LOC339568	-	-	LOC339568	LOC339568	TSS17666	chr20:39213780-39224748	-	-	0.00478879130434783	0	Inf	3.50343569094318	0.0330903769393744	0.987433080383356	0.987433080383356	4	0	0	0	0.00229462916666667
SLC13A3	-	-	SLC13A3	SLC13A3	TSS15296,TSS25446	chr20:46557822-46684485	-	-	0.0865013865228093	0.447426144808665	-5.17247367694718	4.42993682027303	-0.0163149292442824	0.987433080383356	0.987433080383356	39	12	2	0.0229718	0.274483031463359
LOC101927770	-	-	LOC101927770	LOC101927770	TSS1610	chr20:53552769-53575308	-	-	0.266445730434783	0.548023188	-2.05679102872372	1.00790122004361	-0.0335115041485175	0.987433080383356	0.987433080383356	45	38	4	0.291099	0.41310065625
ANKRD60	-	-	ANKRD60	ANKRD60	TSS12733	chr20:58216125-58228653	-	-	0.0118186856521739	0.0010823404	10.9195643553303	4.41469029403548	0.0435802814208842	0.987433080383356	0.987433080383356	11	1	0	0	0.00622683916666667
