tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean nonaccute stage I, untreated	Fold Change (other vs. nonaccute stage I, untreated)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
LOC100422556	-	-	LOC100422556	LOC100422556	TSS25392	chr15:51918962-51924120	-	-	0.152035785714286	0.39320464	-2.58626374147816	2.00796212680479	-0.0240366813392521	0.985305471778545	0.985305471778545	31	31	6	0	0.242024164179104
ARNT2	-	-	ARNT2	ARNT2	TSS11082	chr15:80404349-80597936	-	-	0.00669329245112381	0.0262446744	-3.92104104095937	2.31206448489166	-0.00193175208331984	0.985305471778545	0.985305471778545	33	2	0	0	0.0139885842230925
CPEB1	-	-	CPEB1	CPEB1	TSS18132,TSS33725,TSS34848	chr15:82543200-82648016	-	-	0.0262226078571429	0.0615438128	-2.34697529457338	2.1589720505985	-0.0334631676073839	0.985305471778545	0.985305471778545	37	6	0	0.0115466	0.0394021619402985
SEPT12	-	-	SEPT12	SEPT12	TSS20631	chr16:4777613-4788521	-	-	0.0176484214285714	0.000876784	20.1285851801258	3.16411693323378	0.0292249339606447	0.985305471778545	0.985305471778545	11	3	0	0	0.011390347761194
LOC100288162	-	-	LOC100288162	LOC100288162	TSS20255	chr16:18342732-18344266	-	-	0.138152352380952	0.057439904	2.40516335788013	1.5240381535262	0.00859087668596193	0.985305471778545	0.985305471778545	47	24	0	0.0453059	0.108035767164179
LOC653786	-	-	LOC653786	LOC653786	TSS30021	chr16:22545697-22576865	-	-	0.114128485714286	0.247681464	-2.17019846053208	1.15514517245009	-0.0184827850467619	0.985305471778545	0.985305471778545	58	33	0	0.0923228	0.163961686567164
SCNN1B	-	-	SCNN1B	SCNN1B	TSS15220	chr16:23302269-23381299	-	-	0.205568323809524	0.083466188	2.46289340312899	1.59932446689823	0.014701911110777	0.985305471778545	0.985305471778545	54	28	1	0.0636964	0.160007825373134
IRX6	-	-	IRX6	IRX6	TSS19629	chr16:55324558-55330760	-	-	0.0189279547619048	0.106588448	-5.63127127789446	4.03350515103205	-0.0285361618781674	0.985305471778545	0.985305471778545	33	6	1	0	0.0516370940298507
CKLF-CMTM1	-	-	CKLF-CMTM1	CKLF-CMTM1	TSS10276	chr16:66552562-66579135	-	-	0.0152916201299049	0.066886168476836	-4.37404067774551	2.71575184644115	-0.0312093575664143	0.985305471778545	0.985305471778545	67	9	0	5.08282e-73	0.0345433172742821
NRN1L	-	-	NRN1L	NRN1L	TSS313	chr16:67884877-67886368	-	-	0.294976971428571	0.597197204	-2.02455534446563	0.993863873496572	-0.0103531987112027	0.985305471778545	0.985305471778545	48	44	8	0.332853	0.407745714925373
LOC100287036	-	-	LOC100287036	LOC100287036	TSS28178	chr16:89321132-89325110	-	-	0.018212669047619	0.068542864	-3.7634716702306	2.65953327194677	-0.0086789962146573	0.985305471778545	0.985305471778545	21	7	0	0	0.0369925925373134
NARR	-	-	NARR	NARR	TSS22562	chr17:28715992-28717890	-	-	1.15826023901114	0.497483304075081	2.32823941934006	1.37258424571147	0.0465706702897236	0.985305471778545	0.985305471778545	63	29	26	0.000549871	0.911701681199178
CCL16	-	-	CCL16	CCL16	TSS5586	chr17:35976492-35981496	-	-	0.00819010238095238	0	Inf	3.48207281711678	0.0219988921230292	0.985305471778545	0.985305471778545	8	1	0	0	0.00513409402985075
TBC1D3	-	-	TBC1D3	TBC1D3	TSS12401	chr17:38127955-38139051	-	-	2.05456463715161e-13	0.0025181280002914	-12256260790.0351	8.18535276977189	-0.00771845411772054	0.985305471778545	0.985305471778545	65	0	0	1.36475e-28	0.000939600000237525
GSDMA	-	-	GSDMA	GSDMA	TSS1898	chr17:39962972-39977766	-	-	0.378804773809524	0.169755048	2.23147869988246	1.15787491396013	0.0103205241099495	0.985305471778545	0.985305471778545	51	39	4	0.173164	0.300801144776119
KRT39	-	-	KRT39	KRT39	TSS2829	chr17:40958416-40966892	-	-	0.00709461428571429	0	Inf	4.19832158123212	0.0336354527668017	0.985305471778545	0.985305471778545	7	1	0	0	0.00444737014925373
KRT13	-	-	KRT13	KRT13	TSS35316	chr17:41500980-41505613	-	-	0.106393852380952	0.391474108	-3.67948052673469	3.32216599933594	-0.0267736528262255	0.985305471778545	0.985305471778545	37	19	3	0.0234452	0.212767082089552
MIR3614	-	-	MIR3614	MIR3614	TSS31175	chr17:56891269-56891355	-	-	7.70581421428571e-08	5.322757736e-07	-6.90745661390617	3.87615966866645	-0.0257866081032653	0.985305471778545	0.985305471778545	29	0	0	0	2.46915467313433e-07
SOX9-AS1	-	-	SOX9-AS1	SOX9-AS1	TSS35176,TSS9223	chr17:72071041-72120793	-	-	0.00659735952380952	0.000665676	9.91076668500821	2.66156559751127	0.0323348428727513	0.985305471778545	0.985305471778545	11	0	0	0	0.0043840447761194
LOC101927188	-	-	LOC101927188	LOC101927188	TSS5475	chr18:6954676-6957418	-	-	0.0397624347763862	0.0901626539309556	-2.26753352600281	1.57472597952764	-0.0187490781459163	0.985305471778545	0.985305471778545	46	14	0	0.0183697	0.058568486699733
TXNDC2	-	-	TXNDC2	TXNDC2	TSS35636	chr18:9885725-9888159	-	-	0.0579027928571429	0.015231836	3.8014322670716	1.64230751418587	0.00392705151386529	0.985305471778545	0.985305471778545	35	10	0	0.0196628	0.0419807940298507
GATA6	-	-	GATA6	GATA6	TSS21341	chr18:22169436-22202528	-	-	0.0176538021428571	0.0035745288	4.93877742511325	1.91860741892866	0.00863883329107095	0.985305471778545	0.985305471778545	28	1	0	0	0.0124003419402985
MRO	-	-	MRO	MRO	TSS19134,TSS36158	chr18:50795119-50825384	-	-	0.155539772380952	0.0518227856	3.00137807298711	1.8671200706773	0.00513614837597923	0.985305471778545	0.985305471778545	57	26	1	0.0763577	0.116839404179104
OR7D2	-	-	OR7D2	OR7D2	TSS20452	chr19:9185593-9188817	-	-	0.0114533761904762	0.0731547832	-6.38718068658483	4.77847517732582	-0.038034439308506	0.985305471778545	0.985305471778545	26	5	1	0	0.0344762892537313
ZNF560	-	-	ZNF560	ZNF560	TSS6352	chr19:9466354-9498603	-	-	0.0666085483333333	0.027796816	2.39626539720712	1.09970701274004	0.0063707504614074	0.985305471778545	0.985305471778545	51	10	0	0.0403349	0.0521265586567164
SNORA68	-	-	SNORA68	SNORA68	TSS14149	chr19:17862587-17862720	-	-	2.94389761904762	0	Inf	2.61683045657343	0.000893810424439267	0.985305471778545	0.985305471778545	15	15	15	0	1.84542835820896
LOC400685	-	-	LOC400685	LOC400685	TSS32915	chr19:34816153-34832869	-	-	0.0800144785714286	0.0299845	2.66852802519397	1.8319440794169	0.0328078070294623	0.985305471778545	0.985305471778545	34	11	0	0.0155579	0.061346576119403
FBXO17	-	-	FBXO17	FBXO17	TSS2852,TSS3553	chr19:38941400-38975813	-	-	0.0493245	0.018030388	2.73563164586364	1.94683474156423	0.0366770811108061	0.985305471778545	0.985305471778545	27	7	0	0	0.0376475925373134
CCDC155	-	-	CCDC155	CCDC155	TSS34178	chr19:49388217-49417999	-	-	0.0257894730952381	0.0101848792	2.53213342925443	1.90966457060741	0.0343866290741702	0.985305471778545	0.985305471778545	31	4	0	0	0.0199668634328358
MYBPC2	-	-	MYBPC2	MYBPC2	TSS19897	chr19:50432902-50466326	-	-	0.0121898904761905	0.0259123436	-2.12572407033619	1.84918943548258	-0.00998034617273219	0.985305471778545	0.985305471778545	34	1	0	0.00552268	0.0173102088059701
KLK2	-	-	KLK2	KLK2	TSS3984	chr19:50873432-50880567	-	-	0.00550117857142857	0	Inf	4.22206205429074	0.0336354527668017	0.985305471778545	0.985305471778545	7	1	0	0	0.0034485
LIM2	-	-	LIM2	LIM2	TSS22320	chr19:51379908-51387956	-	-	0.0227467404761905	0.047910736	-2.10626819478374	1.5560816778177	-0.0353826957669186	0.985305471778545	0.985305471778545	27	8	0	0	0.0321362910447761
ZNF415	-	-	ZNF415	ZNF415	TSS10686,TSS24376	chr19:53107878-53132920	-	-	0.356205254761905	0.097339324	3.65941779872957	1.00231166630517	6.32848958304932e-05	0.985305471778545	0.985305471778545	62	42	0	0.169475	0.259613489552239
TTYH1	-	-	TTYH1	TTYH1	TSS30996	chr19:54415430-54436719	-	-	0.0240160261904762	0.010278232	2.33659117545471	1.82672291650101	0.040564290859863	0.985305471778545	0.985305471778545	24	3	0	0	0.0188899835820896
KIR3DX1	-	-	KIR3DX1	KIR3DX1	TSS5873	chr19:54532691-54545741	-	-	0.025020245	0.0068895972	3.6315976498597	1.92869910020319	0.0450827284228109	0.985305471778545	0.985305471778545	28	3	0	0	0.0182550779104478
KIR2DL2	-	-	KIR2DL2	KIR2DL2	TSS27173	chr19:54738516-54784324	-	-	0.024442269047619	0.004462716	5.47699406541197	2.67670428388903	0.0463151417067009	0.985305471778545	0.985305471778545	17	4	0	0	0.0169872119402985
FOXA2	-	-	FOXA2	FOXA2	TSS18190,TSS22148	chr20:22581003-22585463	-	-	0.00952537142857143	0.033607348	-3.52819291636172	2.166750678603	-0.0278710340572822	0.985305471778545	0.985305471778545	24	3	0	0	0.0185111835820896
ZNF341-AS1	-	-	ZNF341-AS1	ZNF341-AS1	TSS28248	chr20:33787372-33811099	-	-	0.279697080952381	0.7578544	-2.70955419849028	1.89501674467003	-0.0275033579638103	0.985305471778545	0.985305471778545	45	43	7	0.234716	0.458113991044776
C20orf197	-	-	C20orf197	C20orf197	TSS18020	chr20:60055924-60072953	-	-	0.199693304761905	0.072230504	2.7646671932665	1.69103875681101	0.0465194617687743	0.985305471778545	0.985305471778545	47	30	2	0.0716198	0.152132558208955
COL9A3	-	-	COL9A3	COL9A3	TSS26099	chr20:62817061-62841159	-	-	0.0392491726190476	0.100668124	-2.56484703453712	1.36967513241774	-0.0112145111374161	0.985305471778545	0.985305471778545	47	15	0	0.0255047	0.0621666917910448
MRAP	-	-	MRAP	MRAP	TSS22013	chr21:32291812-32314783	-	-	0.0830997106596988	0.98282996325018	-11.82711655008	4.80380630969015	-0.00407733727292536	0.985305471778545	0.985305471778545	62	9	4	5.57633e-07	0.41881995416361
TSSK2	-	-	TSSK2	TSSK2	TSS3107	chr22:19130807-19132623	-	-	1.78535359595238e-08	8.362144512e-09	2.13504274338996	1.13610627490568	0.0305202804055328	0.985305471778545	0.985305471778545	56	0	0	8.08922e-09	1.43119719865672e-08
IGLL5	-	-	IGLL5	IGLL5	TSS8005	chr22:22887779-22895833	-	-	6.9792604047619	0.829370716	8.41512760231325	4.99097106107758	0.00534645309805462	0.985305471778545	0.985305471778545	57	55	21	0.455074	4.68452544626866
KCNJ4	-	-	KCNJ4	KCNJ4	TSS27916,TSS36156	chr22:38426327-38455199	-	-	0.00460477142857143	0.00055404	8.31126169332797	2.44842820340584	0.0458117558986872	0.985305471778545	0.985305471778545	10	0	0	0	0.00309330447761194
APOBEC3A_B	-	-	APOBEC3A_B	APOBEC3A_B	TSS15868	chr22:38957521-38992778	-	-	0.508672766259769	0.248706518360156	2.04527315815322	1.97629099120562	0.0221016819604276	0.985305471778545	0.985305471778545	62	34	9	0.122993	0.411670434953943
FRMPD4	-	-	FRMPD4	FRMPD4	TSS31994	chrX:12138465-12724523	-	-	0.0022366380952381	0.0056202512	-2.51281206913437	1.90390205103384	-0.0323161385039493	0.985305471778545	0.985305471778545	27	0	0	0	0.00349918029850746
ACE2	-	-	ACE2	ACE2	TSS11389	chrX:15561032-15602069	-	-	0.009292515	0.001771576	5.24533804928493	2.3120548867093	0.0160415258282118	0.985305471778545	0.985305471778545	17	0	0	0	0.00648619447761194
FAM156B	-	-	FAM156B	FAM156B	TSS28306	chrX:52899382-52908558	-	-	0.398022242602667	1.043748772	-2.62233779995542	2.31403896415802	-0.0172239266646789	0.985305471778545	0.985305471778545	67	53	10	0.354061	0.638964977452418
SPIN2A	-	-	SPIN2A	SPIN2A	TSS24359	chrX:57135649-57137625	-	-	0.0287036476190476	0.064668416	-2.25296857243629	1.29040872797918	-0.0404818250385959	0.985305471778545	0.985305471778545	38	12	0	0.0252587	0.0421233373134328
PNMA6A	-	-	PNMA6A	PNMA6A	TSS14110	chrX:153072413-153075019	-	-	0.0198705071428571	0.0414374776	-2.08537594446328	1.74049440367737	-0.021436426535715	0.985305471778545	0.985305471778545	34	4	0	0.00903194	0.0279178841791045
LINC00278	-	-	LINC00278	LINC00278	TSS31338	chrY:3002995-3102272	-	-	1.31900976190476	0.35082632	3.75972293613764	1.78917448657419	0.017937728499721	0.985305471778545	0.985305471778545	30	30	22	0	0.95774728358209
PRKY	-	-	PRKY	PRKY	TSS9055	chrY:7273971-7381547	-	-	1.29254394809524	0.5384710912	2.40039617579982	1.21232949802197	0.0100683943138154	0.985305471778545	0.985305471778545	64	33	27	0.0976918	1.01117347910448
NLGN4Y	-	-	NLGN4Y	NLGN4Y	TSS10714,TSS21586,TSS22064,TSS27039,TSS36193	chrY:14522607-14843968	-	-	0.097060569047619	0.0235030396	4.12970282565575	2.15697205390912	0.0209712252960792	0.985305471778545	0.985305471778545	27	13	0	0	0.0696137297014925
BCORP1	-	-	BCORP1	BCORP1	TSS15103	chrY:19455430-19503153	-	-	0.151154045238095	0.023171676	6.52322452800113	2.73756652592901	0.029418066952391	0.985305471778545	0.985305471778545	26	15	2	0	0.103399429850746
TTTY10	-	-	TTTY10	TTTY10	TSS23657	chrY:20465667-20519228	-	-	0.0620797642857143	0.003052772	20.3355390725918	3.9313072276882	0.016329530389192	0.985305471778545	0.985305471778545	16	6	1	0	0.0400547671641791
UTY	-	-	UTY	UTY	TSS10258	chrY:13248378-13480670	-	-	2.36765838071429	1.1821659464	2.00281389252026	1.20649291177606	0.0263785923997577	0.985305471778545	0.985305471778545	47	30	30	0.0171794	1.92531045746269
